,RaceDesc,Initial_Load,id,OverallJobAccess,lowwagelaborforce,Access30Transit,Access30Transit_ts,MSA,spatialmismatch,OverallJobAccess_quantileNum_4q,lowwagelaborforce_quantileNum_4q,Access30Transit_quantileNum_4q,Access30Transit_ts_quantileNum_4q,spatialmismatch_quantileNum_4q,OverallJobAccess_quantileNum_10q,lowwagelaborforce_quantileNum_10q,Access30Transit_quantileNum_10q,Access30Transit_ts_quantileNum_10q,spatialmismatch_quantileNum_10q,SAP,Agency,Language,Age_bin,count_enroll
23938,0,0,206274,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,3,0,0,2
23942,8,0,116164,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,1,0,2,2
23943,1,1,227702,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,0,0,3,2
23950,1,0,223332,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,4,2
23952,1,0,123238,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,0,2
23955,5,1,235618,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,3,2
23979,1,0,110606,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,1,2
23983,4,0,137598,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,4,0,4,2
23986,4,0,234376,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,3,0,1,2
23987,3,1,232810,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,0,2
23988,3,1,232812,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,2,2
23999,1,1,44016,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,1,2
24000,0,1,168484,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,1,2
24001,1,0,182578,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,3,0,3,2
24002,1,1,160938,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,2,2
24011,0,1,64046,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,1,2
24019,0,0,179374,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,3,0,2,2
24097,5,0,246210,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,1,0,2,1
24098,0,1,246274,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,3,0,0,1
24099,0,0,246080,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,0,1
24100,1,1,246302,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,2,1
24101,1,1,246300,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,2,1
24102,0,1,246052,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,1,1
24103,0,2,249016,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,2,0,3,1
24104,0,1,248912,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,3,0,2,1
24105,0,1,249216,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,0,1
24106,5,1,249290,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,0,0,5,1
24107,4,0,249128,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,2,1
24108,1,0,246490,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,1,5,1,1
24109,0,0,246540,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,3,1
24110,4,0,244734,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,2,1
24111,0,1,244368,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,1,1
24112,0,0,244256,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,2,1
24113,0,0,245554,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,1,0,2,1
24124,1,1,249496,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,2,1
24125,0,0,249386,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,1,1
24232,0,1,240510,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,0,0,1,1
24233,4,1,239902,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,0,1
24234,2,1,237940,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,0,1,5,1
24235,0,0,237420,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,1,0,3,1
24236,1,0,237484,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,1,0,3,1
24237,2,1,238542,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,0,1,5,1
24238,2,1,238284,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,0,1,5,1
24239,0,0,242896,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,4,0,1,1
24240,3,1,243114,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,3,0,0,1
24241,5,0,242360,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,3,1
24242,2,1,242406,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,0,1,5,1
24243,0,0,242564,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,4,0,2,1
24244,3,0,243676,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,2,1,1
24245,0,1,243656,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,4,1
24246,4,0,243926,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,0,1
24247,5,0,243990,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,1,1
24248,4,0,243512,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,0,1
24249,0,0,243470,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,1,0,3,1
24250,1,1,243454,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,3,5,0,1
24251,1,1,243450,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,3,5,1,1
24252,0,1,241116,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,0,5,5,1
24253,1,1,241356,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,0,1
24254,6,0,240966,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,4,0,3,1
24255,0,1,240898,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,0,5,5,1
24256,1,1,241934,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,2,1
24257,1,1,241970,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,4,0,0,1
24258,1,1,241962,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,4,0,0,1
24259,2,0,242270,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,0,1
24260,7,1,242134,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,4,0,0,1
24261,1,1,242186,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,4,0,0,1
24262,1,0,241900,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,0,1
24263,1,1,241578,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,5,2,1
24264,0,0,241884,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,1,0,4,1
24265,0,1,241700,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,1,1
24267,0,0,236094,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,4,0,3,1
24268,4,0,236224,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,3,1
24269,3,1,236278,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,0,1
24270,1,0,235824,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,4,0,2,1
24271,3,0,236904,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,4,0,0,1
24272,4,0,237236,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,1,1
24273,0,1,236746,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,1,1
24274,0,0,236828,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,1,0,2,1
24275,0,0,236824,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,1,0,3,1
24276,0,1,236704,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,2,0,1,1
24387,4,6,77968,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,0,0,0,2,1
24397,3,1,83496,1.8467695713043213,641,1.358708381652832,0.7392233610153198,Seattle,0.0971573293209075,3,3,3,3,2,7,8,9,9,7,1,3,0,3,1
24528,6,0,245846,0.7317929267883301,440,0.1819587796926498,0.0663880705833435,Seattle,0.1083409935235977,0,2,2,2,3,2,6,6,5,7,0,4,0,4,1
24529,4,2,245072,0.7317929267883301,440,0.1819587796926498,0.0663880705833435,Seattle,0.1083409935235977,0,2,2,2,3,2,6,6,5,7,0,5,5,4,1
24545,0,1,242532,0.7317929267883301,440,0.1819587796926498,0.0663880705833435,Seattle,0.1083409935235977,0,2,2,2,3,2,6,6,5,7,1,2,0,4,1
24546,7,0,236878,0.7317929267883301,440,0.1819587796926498,0.0663880705833435,Seattle,0.1083409935235977,0,2,2,2,3,2,6,6,5,7,0,4,0,0,1
24569,2,0,145318,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,0,1,1,5,2
24580,1,0,29598,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,0,0,0,1,2
24583,4,0,64928,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,0,0,0,3,2
24584,4,0,64926,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,0,0,0,0,2
24592,1,1,246420,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,1,4,0,0,1
24605,2,0,239584,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,0,1,1,5,1
24606,2,1,239316,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,1,0,1,5,1
24607,2,1,239836,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,1,3,1,5,1
24608,1,0,238730,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,0,1,0,4,1
24609,0,0,242644,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,0,4,0,1,1
24610,7,0,242610,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,0,0,0,1,1
24613,3,0,235484,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,0,0,2,4,1
24626,4,0,14876,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,0,4,0,1,1
24627,1,1,72794,1.641556739807129,280,0.8394485712051392,0.4793305397033691,Seattle,0.0473181568086147,2,0,3,3,0,6,1,8,8,1,1,2,0,3,1
24660,0,1,151654,0.7579908967018127,394,0.0446501374244689,0.0446501374244689,Seattle,0.0961381271481514,0,2,1,1,2,2,5,3,4,7,1,2,0,1,2
24666,6,0,166894,0.7579908967018127,394,0.0446501374244689,0.0446501374244689,Seattle,0.0961381271481514,0,2,1,1,2,2,5,3,4,7,0,1,0,2,2
24681,0,0,242986,0.7579908967018127,394,0.0446501374244689,0.0446501374244689,Seattle,0.0961381271481514,0,2,1,1,2,2,5,3,4,7,0,0,0,2,1
24682,2,2,243786,0.7579908967018127,394,0.0446501374244689,0.0446501374244689,Seattle,0.0961381271481514,0,2,1,1,2,2,5,3,4,7,0,0,0,0,1
24686,1,0,39770,0.7579908967018127,394,0.0446501374244689,0.0446501374244689,Seattle,0.0961381271481514,0,2,1,1,2,2,5,3,4,7,0,0,0,1,1
24705,0,1,193774,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,1,2,0,4,2
24708,0,0,150414,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,1,0,2,2
24712,2,0,132430,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,0,0,3,2
24713,3,0,113724,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,0,0,1,2
24720,1,0,142268,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,1,0,2,2
24729,0,1,234128,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,1,3,0,2,2
24731,0,0,174878,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,1,0,3,2
24732,1,0,167382,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,1,0,1,2
24735,1,0,156714,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,1,0,2,2
24797,0,1,245764,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,1,2,0,2,1
24798,1,0,245682,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,0,0,1,1
24799,5,1,248894,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,1,0,0,4,1
24800,1,1,246570,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,1,2,0,1,1
24801,0,1,245132,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,1,0,5,5,1
24802,1,1,245116,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,1,2,0,4,1
24810,3,0,249400,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,1,2,1,1
24839,1,0,239974,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,1,0,1,1
24840,1,0,238678,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,0,0,1,1
24841,2,1,238440,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,1,0,4,5,1
24842,2,0,242566,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,0,0,3,1
24843,8,0,243642,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,1,0,2,1
24844,0,0,243824,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,1,0,3,1
24845,1,1,241438,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,1,2,0,1,1
24846,1,0,240652,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,1,0,1,1
24847,1,0,240906,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,1,0,3,1
24852,5,0,236396,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,0,0,2,1
24853,2,0,235668,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,0,0,0,1
24854,0,0,236954,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,1,0,1,1
24855,0,0,236426,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,1,0,3,1
24880,2,0,60902,1.054573893547058,753,0.0013495460152626,0.0013512189034372,Seattle,0.1647762954235077,1,3,0,0,3,3,9,0,1,9,0,0,1,4,1
24947,0,0,66724,1.029994249343872,351,0.0987840890884399,0.091749370098114,Seattle,0.0775405168533325,1,1,2,2,2,3,3,5,5,5,0,4,0,4,2
24952,0,1,120598,1.029994249343872,351,0.0987840890884399,0.091749370098114,Seattle,0.0775405168533325,1,1,2,2,2,3,3,5,5,5,1,2,0,1,2
24988,1,1,240650,1.029994249343872,351,0.0987840890884399,0.091749370098114,Seattle,0.0775405168533325,1,1,2,2,2,3,3,5,5,5,1,2,0,2,1
24990,2,0,236740,1.029994249343872,351,0.0987840890884399,0.091749370098114,Seattle,0.0775405168533325,1,1,2,2,2,3,3,5,5,5,0,4,0,0,1
25020,3,0,130434,1.594875693321228,809,0.0034378429409116,0.0034378429409116,Seattle,0.1399218142032623,2,3,0,0,3,6,9,0,1,9,0,1,2,3,4
25028,3,0,84982,1.594875693321228,809,0.0034378429409116,0.0034378429409116,Seattle,0.1399218142032623,2,3,0,0,3,6,9,0,1,9,0,0,2,3,2
25033,0,0,5210,1.594875693321228,809,0.0034378429409116,0.0034378429409116,Seattle,0.1399218142032623,2,3,0,0,3,6,9,0,1,9,0,0,0,1,2
25045,1,2,245152,1.594875693321228,809,0.0034378429409116,0.0034378429409116,Seattle,0.1399218142032623,2,3,0,0,3,6,9,0,1,9,0,5,0,4,1
25047,4,1,249780,1.594875693321228,809,0.0034378429409116,0.0034378429409116,Seattle,0.1399218142032623,2,3,0,0,3,6,9,0,1,9,1,0,0,5,1
25058,4,0,237614,1.594875693321228,809,0.0034378429409116,0.0034378429409116,Seattle,0.1399218142032623,2,3,0,0,3,6,9,0,1,9,0,1,0,1,1
25059,4,0,235338,1.594875693321228,809,0.0034378429409116,0.0034378429409116,Seattle,0.1399218142032623,2,3,0,0,3,6,9,0,1,9,0,0,0,1,1
25085,0,0,108936,2.2947916984558105,303,0.4576267898082733,0.207002192735672,Seattle,0.0344013534486293,3,1,3,2,0,9,2,7,7,0,0,3,0,2,4
25121,0,0,240336,2.2947916984558105,303,0.4576267898082733,0.207002192735672,Seattle,0.0344013534486293,3,1,3,2,0,9,2,7,7,0,0,0,0,1,1
25122,4,0,239878,2.2947916984558105,303,0.4576267898082733,0.207002192735672,Seattle,0.0344013534486293,3,1,3,2,0,9,2,7,7,0,0,0,0,0,1
25123,2,0,237542,2.2947916984558105,303,0.4576267898082733,0.207002192735672,Seattle,0.0344013534486293,3,1,3,2,0,9,2,7,7,0,0,4,0,1,1
25124,3,0,238656,2.2947916984558105,303,0.4576267898082733,0.207002192735672,Seattle,0.0344013534486293,3,1,3,2,0,9,2,7,7,0,0,4,0,1,1
25125,2,0,236144,2.2947916984558105,303,0.4576267898082733,0.207002192735672,Seattle,0.0344013534486293,3,1,3,2,0,9,2,7,7,0,0,0,0,0,1
25126,0,0,236164,2.2947916984558105,303,0.4576267898082733,0.207002192735672,Seattle,0.0344013534486293,3,1,3,2,0,9,2,7,7,0,0,1,0,2,1
25127,2,0,235744,2.2947916984558105,303,0.4576267898082733,0.207002192735672,Seattle,0.0344013534486293,3,1,3,2,0,9,2,7,7,0,0,4,5,1,1
25128,4,0,235612,2.2947916984558105,303,0.4576267898082733,0.207002192735672,Seattle,0.0344013534486293,3,1,3,2,0,9,2,7,7,0,0,0,0,1,1
25130,4,0,235352,2.2947916984558105,303,0.4576267898082733,0.207002192735672,Seattle,0.0344013534486293,3,1,3,2,0,9,2,7,7,0,0,0,0,2,1
25184,6,0,123130,1.6249772310256958,351,0.6406810283660889,0.4227573573589325,Seattle,0.0598107390105724,2,1,3,3,1,6,3,7,8,3,0,0,0,3,4
25201,3,2,9272,1.6249772310256958,351,0.6406810283660889,0.4227573573589325,Seattle,0.0598107390105724,2,1,3,3,1,6,3,7,8,3,0,5,2,5,2
25204,0,0,173544,1.6249772310256958,351,0.6406810283660889,0.4227573573589325,Seattle,0.0598107390105724,2,1,3,3,1,6,3,7,8,3,0,0,0,4,2
25233,1,1,246444,1.6249772310256958,351,0.6406810283660889,0.4227573573589325,Seattle,0.0598107390105724,2,1,3,3,1,6,3,7,8,3,1,0,0,2,1
25234,4,1,248804,1.6249772310256958,351,0.6406810283660889,0.4227573573589325,Seattle,0.0598107390105724,2,1,3,3,1,6,3,7,8,3,1,0,0,3,1
25235,0,0,245098,1.6249772310256958,351,0.6406810283660889,0.4227573573589325,Seattle,0.0598107390105724,2,1,3,3,1,6,3,7,8,3,0,0,0,1,1
25237,1,1,249712,1.6249772310256958,351,0.6406810283660889,0.4227573573589325,Seattle,0.0598107390105724,2,1,3,3,1,6,3,7,8,3,1,0,0,5,1
25248,6,0,240460,1.6249772310256958,351,0.6406810283660889,0.4227573573589325,Seattle,0.0598107390105724,2,1,3,3,1,6,3,7,8,3,0,1,0,1,1
25249,1,1,238892,1.6249772310256958,351,0.6406810283660889,0.4227573573589325,Seattle,0.0598107390105724,2,1,3,3,1,6,3,7,8,3,1,0,0,4,1
25250,0,0,242700,1.6249772310256958,351,0.6406810283660889,0.4227573573589325,Seattle,0.0598107390105724,2,1,3,3,1,6,3,7,8,3,0,0,0,4,1
25251,1,0,241084,1.6249772310256958,351,0.6406810283660889,0.4227573573589325,Seattle,0.0598107390105724,2,1,3,3,1,6,3,7,8,3,0,0,0,1,1
