week,Community Transit,Everett Transit,King County Metro,Kitsap Transit,Pierce Transit,Sound Transit,card_id
2021-12-26,,,1.0,,,,261622-1
2022-01-16,,,1.0,,,,261622-1
2022-03-06,,,1.0,,,,261622-1
2021-11-07,,,2.0,,,,261650-1
2021-11-21,,,3.0,,,1.0,261650-1
2022-01-09,,,2.0,,,,261650-1
2022-01-30,,,1.0,,,,261650-1
2022-02-20,,,2.0,,,,261650-1
2022-02-27,,,1.0,,,,261650-1
2021-11-07,,,2.0,,,,261654-1
2021-11-21,,,1.0,,,,261654-1
2021-11-28,,,1.0,,,,261654-1
2021-12-05,,,4.0,,,,261654-1
2021-12-12,,,3.0,,,,261654-1
2021-12-19,,,2.0,,,,261654-1
2022-01-09,,,2.0,,,,261654-1
2022-01-16,,,5.0,,,,261654-1
2022-01-23,,,3.0,,,,261654-1
2022-01-30,,,5.0,,,,261654-1
2022-02-06,,,5.0,,,,261654-1
2022-02-13,,,2.0,,,,261654-1
2022-02-20,,,4.0,,,,261654-1
2022-02-27,,,3.0,,,,261654-1
2022-03-06,,,5.0,,,,261654-1
2021-11-07,,,2.0,,,,261664-1
2021-11-14,,,1.0,,,,261664-1
2021-11-28,,,1.0,,,,261664-1
2021-11-21,,,6.0,,,,261656-1
2021-11-28,,,4.0,,,,261656-1
2021-12-05,,,2.0,,,,261656-1
2021-11-14,,,,,,1.0,261668-1
2021-11-28,,,,,1.0,,261668-1
2021-11-07,,,,,4.0,,261686-1
2021-11-14,,,,,5.0,,261686-1
2021-11-21,,,,,7.0,4.0,261686-1
2021-11-28,,,,,2.0,,261686-1
2021-12-05,,,,,3.0,,261686-1
2021-12-12,,,,,2.0,,261686-1
2021-12-19,,,,,2.0,,261686-1
2021-12-26,,,,,1.0,,261686-1
2022-01-09,,,2.0,,2.0,3.0,261686-1
2022-01-16,,,1.0,,5.0,2.0,261686-1
2022-01-23,,,1.0,,1.0,2.0,261686-1
2022-02-06,,,2.0,,1.0,2.0,261686-1
2022-02-13,,,,,1.0,2.0,261686-1
2022-02-20,,,,,7.0,3.0,261686-1
2022-02-27,,,2.0,,1.0,4.0,261686-1
2021-11-14,,,4.0,,,,261748-1
2021-11-21,1.0,,1.0,,,,261748-1
2021-11-28,,,1.0,,,1.0,261748-1
2022-01-02,,,1.0,,,,261748-1
2022-01-09,,,1.0,,,,261748-1
2021-12-12,,,4.0,,,,261826-1
2021-12-19,,,4.0,,,,261826-1
2021-12-26,,,6.0,,,,261826-1
2021-11-14,,,,,,1.0,261848-1
2021-12-12,,,1.0,,,1.0,261848-1
2021-12-26,,,3.0,,,,261848-1
2022-01-02,,,1.0,,,,261848-1
2022-01-09,,,2.0,,,,261848-1
2022-02-06,,,3.0,,,1.0,261848-1
2022-02-20,,,2.0,,,,261848-1
2022-03-06,,,4.0,,,,261848-1
2022-02-20,,,,,1.0,,261854-1
2021-12-19,10.0,,,,,,261874-1
2021-12-26,1.0,,,,,,261874-1
2021-12-26,,,,,2.0,1.0,261942-1
2022-02-13,,,1.0,,,,262004-1
2022-03-06,,,2.0,,,,262004-1
2021-12-12,,,,,4.0,,265650-1
2021-12-19,,,,,6.0,,265650-1
2021-12-12,7.0,,,,,,169558-2
2021-12-26,3.0,,,,,,169558-2
2021-12-19,3.0,,2.0,,,,89780-1
2021-12-26,19.0,,,,,,89780-1
2022-01-02,2.0,,3.0,,,,89780-1
2022-01-09,18.0,,8.0,,,,89780-1
2022-01-16,6.0,,,,,,89780-1
2022-01-23,1.0,,,,,,89780-1
2021-12-19,,,1.0,,,,265740-1
2022-01-16,,,4.0,,,,265702-1
2022-01-23,,,2.0,,,,265702-1
2022-01-30,,,2.0,,,2.0,265702-1
2021-12-12,,,5.0,,,,265512-1
2021-12-19,,,16.0,,,,265512-1
2021-12-26,,,8.0,,,,265512-1
2022-01-02,,,3.0,,,,265512-1
2022-01-09,,,11.0,,,,265512-1
2022-01-16,,,14.0,,,,265512-1
2022-01-23,,,7.0,,,,265512-1
2022-01-30,,,9.0,,,,265512-1
2022-02-06,,,6.0,,,,265512-1
2022-02-13,,,13.0,,,,265512-1
2022-02-20,,,14.0,,,,265512-1
2022-02-27,,,10.0,,,,265512-1
2022-03-06,,,14.0,,,,265512-1
2021-12-19,,,,,,2.0,70006-1
2021-12-26,,,,,,2.0,70006-1
2022-01-09,,,,,,2.0,70006-1
2022-01-30,,,2.0,,,,70006-1
2022-02-20,,,8.0,,,,70006-1
2022-02-27,,,1.0,,,,70006-1
2022-01-09,,2.0,,,,,79010-2
2022-01-23,1.0,1.0,6.0,,,1.0,79010-2
2022-01-30,1.0,1.0,3.0,,,,79010-2
2021-12-19,,,,,3.0,,265766-1
2021-12-26,,,,,2.0,,265766-1
2021-12-12,,2.0,,,,,265808-1
2021-12-19,1.0,1.0,,,,,265808-1
2021-12-26,5.0,,,,,,265808-1
2022-01-02,,7.0,,,,,265808-1
2022-01-09,,3.0,,,,,265808-1
2022-01-30,,2.0,,,,,265808-1
2022-02-06,,3.0,,,,,265808-1
2022-02-13,1.0,,,,,,265808-1
2021-12-26,,,7.0,,,2.0,265984-1
2022-01-02,,,2.0,,,1.0,265984-1
2021-12-12,,,7.0,,,,265602-1
2022-02-20,,,1.0,,,,265666-1
2022-03-06,,,2.0,,,,265670-1
2021-11-28,,,8.0,,,,198106-2
2021-12-05,,,6.0,,,,198106-2
2021-12-19,,,6.0,,,,153202-2
2021-12-26,,,1.0,,,,153202-2
2022-01-30,,,,,1.0,,266060-1
2022-02-06,,,,,3.0,,266060-1
2022-02-13,,,,,1.0,,266060-1
2021-12-12,,,1.0,,,,265848-1
2021-12-19,,,2.0,,,,265848-1
2021-12-26,,,4.0,,,,265848-1
2022-01-02,,,9.0,,,,266058-1
2022-01-09,,,22.0,,,9.0,266058-1
2022-01-16,,,24.0,,4.0,15.0,266058-1
2022-01-23,,,22.0,,,12.0,266058-1
2022-01-30,,,22.0,,,16.0,266058-1
2022-02-06,,,29.0,,,16.0,266058-1
2022-02-13,,,23.0,,,14.0,266058-1
2022-02-20,,,18.0,,4.0,11.0,266058-1
2022-02-27,,,33.0,,,7.0,266058-1
2022-03-06,,,34.0,,,3.0,266058-1
2021-11-21,1.0,,2.0,,,,90202-2
2021-11-28,1.0,,,,,,90202-2
2022-01-16,,,,,,3.0,90202-2
2022-01-30,,,5.0,,,,90202-2
2022-02-27,,,2.0,,,,90202-2
2021-11-07,,,12.0,,,,260638-1
2021-11-14,,,12.0,,,1.0,260638-1
2021-11-21,,,16.0,,,2.0,260638-1
2021-11-28,,,8.0,,,,260638-1
2021-12-05,,,19.0,,,3.0,260638-1
2021-12-12,,,10.0,,,4.0,260638-1
2021-12-19,,,13.0,,,,260638-1
2021-12-26,,,8.0,,,2.0,260638-1
2022-01-02,,,5.0,,,3.0,260638-1
2022-01-09,,,10.0,,,1.0,260638-1
2022-01-16,,,16.0,,,1.0,260638-1
2022-01-23,,,16.0,,,,260638-1
2022-01-30,,,13.0,,,,260638-1
2022-02-06,,,17.0,,,,260638-1
2022-02-13,,,12.0,,,2.0,260638-1
2022-02-20,,,12.0,,,,260638-1
2022-02-27,,,11.0,,,,260638-1
2022-03-06,,,19.0,,,,260638-1
2021-11-14,,,1.0,,,2.0,261362-1
2021-12-12,,,,,,2.0,261362-1
2021-12-19,,,,,,2.0,261362-1
2022-01-16,,,1.0,,,,261362-1
2022-02-06,,,,,,1.0,261362-1
2022-02-13,,,,,,1.0,261362-1
2022-03-06,,,,,,1.0,261362-1
2021-11-07,,,6.0,,,,73252-2
2021-11-07,,,6.0,,,,73252-3
2021-11-14,,,1.0,,,2.0,73252-2
2021-11-14,,,1.0,,,2.0,73252-3
2021-12-05,,,2.0,,,,73252-2
2021-12-05,,,2.0,,,,73252-3
2021-11-14,,,3.0,,,,13094-3
2021-11-21,,,2.0,,,2.0,13094-3
2022-02-06,,,7.0,,,6.0,13094-3
2022-02-13,1.0,,4.0,,,,13094-3
2022-02-27,,,3.0,,,,13094-3
2021-11-07,,,2.0,,,,195124-2
2021-11-21,,,2.0,,,,195124-2
2021-11-28,,,3.0,,,4.0,195124-2
2021-12-12,,,2.0,,,,195124-2
2021-12-26,,,2.0,,,,195124-2
2022-01-09,1.0,,6.0,,,5.0,195124-2
2022-01-23,,,3.0,,,1.0,195124-2
2021-12-19,,,10.0,,,1.0,262602-1
2021-12-26,,,6.0,,,2.0,262602-1
2022-01-09,,,10.0,,,1.0,262602-1
2022-01-16,,,10.0,,,2.0,262602-1
2022-01-23,,,6.0,,,1.0,262602-1
2022-01-30,,,1.0,,,,262602-1
2022-02-06,,,11.0,,,4.0,262602-1
2022-02-13,,,12.0,,,1.0,262602-1
2022-02-20,,,3.0,,,,262602-1
2022-02-27,,,2.0,,,,262602-1
2021-11-07,,,1.0,,,,262654-1
2021-11-07,,,8.0,,,,188766-2
2021-11-14,,,2.0,,,,188766-2
2021-11-28,,,2.0,,,,188766-2
2021-12-05,,,3.0,,,,188766-2
2021-12-05,,,14.0,,,,262990-1
2021-12-12,,,20.0,,,2.0,262990-1
2021-12-19,,,13.0,,,,262990-1
2021-12-26,,,15.0,,,3.0,262990-1
2022-01-02,,,11.0,,,,262990-1
2022-01-09,,,17.0,,,,262990-1
2022-01-16,,,9.0,,,1.0,262990-1
2022-01-23,,,19.0,,,1.0,262990-1
2022-01-30,,,17.0,,,,262990-1
2022-02-06,,,3.0,,,,262990-1
2021-11-21,,,3.0,,,,7972-3
2021-11-28,,,4.0,,,2.0,7972-3
2021-12-05,,,8.0,,,,7972-3
2021-12-19,,,4.0,,,,7972-3
2021-12-26,,,4.0,,,,7972-3
2022-02-13,,,2.0,,,,7972-3
2022-02-27,,,,,,1.0,7972-3
2021-11-07,,,,,,1.0,263182-1
2021-11-21,,,4.0,,,,263182-1
2021-12-05,,,,,,1.0,263182-1
2022-03-06,,,3.0,,,2.0,263182-1
2021-11-14,,,,,,1.0,263194-1
2021-11-21,,,,,,2.0,263194-1
2021-11-07,,,7.0,,,,263238-1
2021-11-14,,,1.0,,,8.0,23856-3
2021-11-21,,,2.0,,,8.0,23856-3
2021-12-05,,,,,,5.0,23856-3
2021-12-12,,,,,,1.0,23856-3
2021-12-26,,,2.0,,,1.0,23856-3
2022-01-09,,,,,,2.0,23856-3
2022-01-16,,,,,,1.0,23856-3
2021-11-21,,,,,,4.0,263394-1
2021-11-28,,,,,,6.0,263394-1
2021-12-12,,,,,,3.0,263394-1
2021-12-19,,,,,,2.0,263394-1
2021-12-26,,,,,,4.0,263394-1
2022-02-06,,,5.0,,,2.0,260516-1
2022-02-13,,,4.0,,,,260516-1
2022-02-06,,,4.0,,,,260520-1
2022-02-13,,,4.0,,,,260520-1
2022-02-20,,,2.0,,,,260520-1
2021-11-14,9.0,,,,,,260586-1
2021-11-21,8.0,,,,,,260586-1
2021-12-19,5.0,,,,,,260586-1
2022-01-02,2.0,,,,,,260586-1
2022-01-09,3.0,,,,,,260586-1
2022-01-16,5.0,,,,,,260586-1
2022-01-23,2.0,,,,,,260586-1
2022-01-30,4.0,,,,,,260586-1
2022-02-06,1.0,,,,,,260586-1
2022-02-13,3.0,,,,,,260586-1
2022-03-06,7.0,,,,,,260586-1
2021-12-05,2.0,,,,,,260590-1
2021-11-07,,4.0,4.0,,,4.0,259040-2
2021-11-14,,3.0,5.0,,,3.0,259040-2
2021-11-21,,1.0,4.0,,,2.0,259040-2
2021-11-28,,3.0,5.0,,,3.0,259040-2
2021-12-05,,3.0,5.0,,,3.0,259040-2
2021-12-12,,3.0,3.0,,,3.0,259040-2
2021-12-19,2.0,3.0,8.0,,,3.0,259040-2
2021-12-26,,3.0,4.0,,,3.0,259040-2
2022-01-09,,,3.0,,,,259040-2
2022-01-16,,3.0,5.0,,,3.0,259040-2
2022-01-23,,2.0,2.0,,,2.0,259040-2
2022-01-30,,2.0,3.0,,,3.0,259040-2
2022-02-06,,2.0,2.0,,,2.0,259040-2
2022-02-13,,3.0,3.0,,,3.0,259040-2
2022-02-20,,3.0,3.0,,,3.0,259040-2
2022-02-27,,4.0,5.0,,,3.0,259040-2
2022-03-06,,3.0,3.0,,,3.0,259040-2
2021-11-07,,,,,,3.0,260640-1
2021-11-14,,,,,,4.0,260640-1
2021-11-21,,,,,,7.0,260640-1
2021-11-28,,,,,,2.0,260640-1
2021-12-12,,,,,,2.0,260640-1
2021-12-26,,,,,,2.0,260640-1
2022-01-09,,,,,,2.0,260640-1
2022-01-16,,,,,,3.0,260640-1
2021-12-19,3.0,,,,,1.0,260660-1
2021-12-26,5.0,,,,,2.0,260660-1
2022-01-23,1.0,,1.0,,,,260660-1
2022-01-30,1.0,,5.0,,,2.0,260660-1
2022-02-06,1.0,,5.0,,,,260660-1
2021-11-14,,,,,,1.0,260794-1
2021-12-12,,,2.0,,,1.0,260794-1
2022-01-16,,,1.0,,,1.0,260794-1
2021-11-07,,,4.0,,,,261156-1
2021-11-14,,,4.0,,,,261156-1
2021-11-21,,,2.0,,,,261156-1
2021-11-28,,,7.0,,,,261156-1
2021-12-05,,,4.0,,,,261156-1
2021-12-12,,,5.0,,,,261156-1
2021-12-19,,,7.0,,,3.0,261156-1
2021-12-26,,,4.0,,,,261156-1
2022-01-02,,,1.0,,,,261156-1
2022-01-09,,,11.0,,,,261156-1
2022-01-16,,,9.0,,,2.0,261156-1
2022-01-23,,,1.0,,,2.0,261156-1
2022-01-30,,,2.0,,,2.0,261156-1
2022-02-06,,,14.0,,,2.0,261156-1
2022-02-13,,,6.0,,,,261156-1
2022-02-20,,,4.0,,,2.0,261156-1
2022-03-06,,,5.0,,,4.0,261156-1
2021-11-07,,,12.0,,,,261150-1
2021-11-14,,,10.0,,,,261150-1
2021-11-21,,,14.0,,,,261150-1
2021-11-28,,,7.0,,,,261150-1
2021-12-05,,,9.0,,,,261150-1
2021-12-12,,,10.0,,,,261150-1
2021-12-19,,,10.0,,,,261150-1
2021-12-26,,,9.0,,,,261150-1
2022-01-09,,,10.0,,,,261150-1
2022-01-16,,,10.0,,,,261150-1
2022-01-23,,,9.0,,,,261150-1
2022-01-30,,,9.0,,,,261150-1
2022-02-06,,,10.0,,,,261150-1
2022-02-13,,,10.0,,,,261150-1
2022-02-20,,,10.0,,,,261150-1
2022-02-27,,,9.0,,,,261150-1
2022-03-06,,,9.0,,,,261150-1
2021-12-12,,,,,,1.0,129716-2
2022-01-02,,,2.0,,,2.0,129716-2
2022-01-16,,,,,,1.0,129716-2
2022-01-23,,,2.0,,,1.0,129716-2
2022-01-30,,,3.0,,,2.0,129716-2
2022-02-13,,,3.0,,,5.0,129716-2
2022-02-20,1.0,,,,,3.0,129716-2
2022-02-27,,,3.0,,,3.0,129716-2
2022-03-06,,,5.0,,,6.0,129716-2
2021-11-07,,,2.0,,,,220730-2
2022-03-06,,,2.0,,,,220730-2
2022-01-30,,,4.0,,,,260564-1
2022-02-06,,,2.0,,,,260564-1
2022-01-09,,,3.0,,,,260222-1
2022-02-13,,,2.0,,,,260222-1
2021-11-07,,,3.0,,,,260224-1
2021-11-14,,,2.0,,,,260224-1
2021-11-21,,,5.0,,,,260224-1
2021-11-28,,,6.0,,,,260224-1
2021-12-05,,,5.0,,,,260224-1
2021-12-12,,,4.0,,,,260224-1
2021-12-19,,,4.0,,,,260224-1
2021-12-26,,,4.0,,,,260224-1
2022-01-09,,,2.0,,,,260224-1
2022-01-16,,,2.0,,,,260224-1
2022-01-30,,,1.0,,,,260224-1
2022-02-06,,,1.0,,,,260224-1
2022-02-27,,,2.0,,,,260224-1
2021-12-05,2.0,,1.0,,,4.0,5448-3
2021-12-19,2.0,,2.0,,,3.0,5448-3
2022-02-13,2.0,,,,,4.0,5448-3
2022-02-20,1.0,,,,,4.0,5448-3
2022-02-27,2.0,,,,,,5448-3
2021-11-07,,,4.0,,,,260366-1
2021-11-14,,,8.0,,,,260366-1
2021-11-21,,,10.0,,,,260366-1
2021-11-28,,,4.0,,,,260366-1
2021-12-05,,,9.0,,,,260366-1
2021-12-12,,,9.0,,,1.0,260366-1
2021-12-19,,,10.0,,,1.0,260366-1
2021-12-26,,,,,,1.0,260366-1
2022-01-02,,,,,,1.0,260366-1
2021-12-05,,,1.0,,,,260382-1
2021-12-19,,,1.0,,,,260382-1
2021-12-26,,,1.0,,,,260382-1
2022-01-02,,,1.0,,,,260382-1
2022-01-23,,,1.0,,,,260382-1
2022-01-30,,,3.0,,,,260382-1
2021-11-07,,,3.0,,,,260528-1
2021-11-21,,,4.0,,,,260528-1
2021-12-12,,,2.0,,,,260528-1
2022-03-06,,,1.0,,,,260528-1
2021-11-07,,,4.0,,4.0,,260544-1
2021-11-14,,,3.0,,1.0,,260544-1
2021-11-21,,,4.0,,4.0,,260544-1
2021-11-28,,,4.0,,4.0,,260544-1
2021-12-05,,,4.0,,4.0,,260544-1
2021-11-14,,,3.0,,,2.0,260446-1
2021-11-28,,,2.0,,,2.0,260446-1
2021-12-05,,,,,,2.0,260446-1
2021-12-12,,,2.0,,,2.0,260446-1
2021-12-19,,,4.0,,,4.0,260446-1
2022-01-23,,,4.0,,1.0,6.0,260446-1
2022-01-30,,,6.0,,,6.0,260446-1
2022-02-06,,,6.0,,,6.0,260446-1
2022-02-13,,,2.0,,,2.0,260446-1
2022-02-20,,,2.0,,,2.0,260446-1
2022-02-27,,,6.0,,,6.0,260446-1
2022-03-06,,,4.0,,,4.0,260446-1
2021-11-21,,,4.0,,,,260348-1
2021-11-28,,,3.0,,,,260348-1
2021-12-05,,,5.0,,,,260348-1
2021-12-12,,,10.0,,,,260348-1
2021-12-19,,,2.0,,,,260348-1
2021-12-26,,,3.0,,,,260348-1
2022-01-02,,,7.0,,,,260348-1
2022-01-09,,,9.0,,,,260348-1
2022-01-16,,,13.0,,,,260348-1
2022-01-23,,,10.0,,,2.0,260348-1
2022-01-30,,,5.0,,,2.0,260348-1
2021-11-07,,,,,,1.0,260272-1
2021-11-21,,,,,,1.0,260272-1
2021-11-28,,,,,,1.0,260272-1
2021-12-05,,,1.0,,,1.0,260272-1
2022-01-02,,,1.0,,,1.0,260272-1
2022-01-16,,,,,,1.0,260272-1
2022-01-23,,,,,,1.0,260272-1
2021-11-07,,,1.0,,,4.0,260220-1
2021-11-14,,,3.0,,,4.0,260220-1
2021-11-21,,,1.0,,,1.0,260220-1
2021-11-28,,,,,,2.0,260220-1
2022-02-13,,,,,,4.0,260220-1
2022-02-20,,,,,,1.0,260220-1
2022-03-06,,,,,,1.0,260220-1
2021-11-14,,,11.0,,,,260218-1
2021-11-21,,,12.0,,,2.0,260218-1
2021-11-28,,,17.0,,,,260218-1
2021-12-05,,,12.0,,,,260218-1
2021-12-12,,,11.0,,,,260218-1
2021-12-19,,,9.0,,,,260218-1
2021-12-26,,,7.0,,,2.0,260218-1
2022-01-02,,,3.0,,,,260218-1
2022-01-09,,,9.0,,,,260218-1
2022-01-16,,,13.0,,,1.0,260218-1
2022-01-23,,,16.0,,,,260218-1
2022-01-30,,,10.0,,,1.0,260218-1
2022-02-06,,,9.0,,,1.0,260218-1
2022-02-13,,,9.0,,,2.0,260218-1
2022-02-20,,,6.0,,,,260218-1
2022-02-27,,,7.0,,,,260218-1
2022-03-06,,,9.0,,,1.0,260218-1
2021-11-07,11.0,,,,,,30068-2
2021-11-14,5.0,,,,,,30068-2
2021-11-21,10.0,,,,,2.0,30068-2
2021-11-28,3.0,,,,,4.0,30068-2
2021-12-05,2.0,,,,,,30068-2
2021-12-12,10.0,1.0,,,,,30068-2
2021-12-19,24.0,1.0,,,,,30068-2
2021-12-26,3.0,,,,,2.0,30068-2
2022-01-02,,,,,,2.0,30068-2
2022-01-09,1.0,,,,,,30068-2
2022-01-16,18.0,,,,,,30068-2
2022-01-23,18.0,,,,,,30068-2
2022-01-30,15.0,,2.0,,,4.0,30068-2
2022-02-06,16.0,,,,,,30068-2
2022-02-13,17.0,,,,,,30068-2
2022-02-20,12.0,1.0,,,,,30068-2
2022-02-27,5.0,1.0,4.0,,,5.0,30068-2
2022-03-06,9.0,,,,,,30068-2
2021-11-21,,,1.0,,,,260166-1
2021-12-05,,,2.0,,,,260166-1
2021-11-07,,,11.0,,,,260130-1
2021-11-14,,,8.0,,,,260130-1
2021-11-21,,,12.0,,,,260130-1
2021-11-28,,,10.0,,,,260130-1
2021-12-05,,,11.0,,,,260130-1
2021-12-12,,,10.0,,,,260130-1
2021-12-19,,,10.0,,,,260130-1
2021-12-26,,,10.0,,,,260130-1
2022-01-02,,,6.0,,,,260130-1
2022-01-09,,,9.0,,,,260130-1
2022-01-16,,,10.0,,,,260130-1
2022-01-23,,,9.0,,,,260130-1
2022-01-30,,,10.0,,,,260130-1
2022-02-06,,,10.0,,,,260130-1
2022-02-13,,,8.0,,,,260130-1
2022-02-20,,,11.0,,,,260130-1
2022-02-27,,,8.0,,,,260130-1
2022-03-06,,,11.0,,,,260130-1
2022-02-06,,,,,,2.0,67080-2
2021-11-07,,,5.0,,,5.0,260124-1
2021-11-14,,,4.0,,,3.0,260124-1
2021-11-21,,,6.0,,,4.0,260124-1
2021-11-28,,,,,,4.0,260124-1
2021-12-05,,,,,,2.0,260124-1
2021-12-12,,,4.0,,,4.0,260124-1
2021-12-19,,,1.0,,,,260124-1
2022-01-02,,,2.0,,,2.0,260124-1
2022-01-09,,,2.0,,,2.0,260124-1
2022-01-16,,,4.0,,,3.0,260124-1
2022-01-23,,,,,,2.0,260124-1
2022-01-30,,,,,,4.0,260124-1
2022-02-06,,,,,,4.0,260124-1
2022-02-13,,,1.0,,,6.0,260124-1
2022-02-20,,,1.0,,,6.0,260124-1
2022-02-27,,,2.0,,,2.0,260124-1
2022-03-06,,,3.0,,,7.0,260124-1
2021-11-07,,,7.0,,,2.0,259852-1
2021-11-14,,,10.0,,,,259852-1
2021-11-21,,,11.0,,,,259852-1
2021-11-28,,,10.0,,,,259852-1
2021-12-05,,,9.0,,,3.0,259852-1
2021-12-12,,,8.0,,,5.0,259852-1
2021-12-19,,,5.0,,,6.0,259852-1
2021-12-26,,,5.0,,,3.0,259852-1
2022-01-02,,,6.0,,,4.0,259852-1
2022-01-09,,,3.0,,,5.0,259852-1
2022-01-16,,,6.0,,,4.0,259852-1
2022-01-23,,,6.0,,,5.0,259852-1
2022-01-30,,,10.0,,,4.0,259852-1
2022-02-06,,,7.0,,,1.0,259852-1
2022-02-13,,,8.0,,,8.0,259852-1
2022-02-20,,,8.0,,,7.0,259852-1
2022-02-27,,,7.0,,,4.0,259852-1
2022-03-06,,,6.0,,,1.0,259852-1
2021-11-14,,,1.0,,,,259894-1
2022-01-16,,,1.0,,,,259894-1
2022-01-23,,,2.0,,,,259894-1
2021-11-07,,,6.0,,,,72526-2
2021-11-14,,,6.0,,,,72526-2
2021-11-21,,,3.0,,,,72526-2
2021-11-28,,,4.0,,,,72526-2
2021-12-05,,,6.0,,,,72526-2
2021-12-12,,,3.0,,,,72526-2
2021-12-19,,,6.0,,,,72526-2
2021-12-26,,,4.0,,,,72526-2
2022-01-02,,,2.0,,,,72526-2
2022-01-09,,,2.0,,,,72526-2
2022-01-16,,,5.0,,,,72526-2
2022-01-23,,,4.0,,,,72526-2
2022-01-30,,,4.0,,,,72526-2
2022-02-06,,,4.0,,,,72526-2
2022-02-13,,,5.0,,,,72526-2
2022-02-20,,,3.0,,,,72526-2
2022-02-27,,,4.0,,,,72526-2
2022-03-06,,,6.0,,,,72526-2
2021-11-07,,,3.0,,,,259958-1
2021-11-07,,,4.0,,,,260000-1
2021-11-21,,,1.0,,,,260000-1
2021-12-05,,,1.0,,,,260000-1
2021-12-12,,,1.0,,,,260000-1
2022-01-09,,,1.0,,,,260000-1
2022-01-16,,,1.0,,,,260000-1
2022-01-30,,,1.0,,,,260000-1
2022-02-20,,,1.0,,,,260000-1
2022-02-27,,,1.0,,,,260000-1
2021-11-07,,,4.0,,,,260002-1
2021-11-14,,,8.0,,,,260002-1
2021-11-21,,,4.0,,,,260002-1
2021-11-28,,,13.0,,,,260002-1
2021-12-05,,,5.0,,,,260002-1
2021-12-12,,,12.0,,,,260002-1
2021-12-19,,,13.0,,,,260002-1
2021-12-26,,,4.0,,,,260002-1
2022-01-02,,,1.0,,,,260002-1
2022-01-09,,,5.0,,,,260002-1
2022-01-16,,,8.0,,,,260002-1
2022-01-23,,,14.0,,,,260002-1
2022-01-30,,,15.0,,,,260002-1
2022-02-06,,,9.0,,,,260002-1
2022-02-13,,,12.0,,,,260002-1
2022-02-20,,,8.0,,,,260002-1
2021-11-07,,,2.0,,,,260038-1
2021-11-21,,,1.0,,,,260040-1
2021-12-26,,,2.0,,,,260040-1
2022-01-02,,,1.0,,,,260040-1
2021-11-07,,3.0,,,,16.0,260046-1
2021-11-14,,5.0,,,,14.0,260046-1
2021-11-21,,1.0,,,,14.0,260046-1
2021-11-28,,1.0,,,,13.0,260046-1
2021-12-05,,1.0,,,,16.0,260046-1
2021-12-12,,2.0,3.0,,,12.0,260046-1
2021-12-19,,2.0,,,,17.0,260046-1
2021-12-26,,,,,,4.0,260046-1
2022-01-02,,,,,,11.0,260046-1
2022-01-09,,,,,,12.0,260046-1
2022-01-16,,,,,,4.0,260046-1
2022-02-13,2.0,,,,,2.0,260046-1
2022-02-27,2.0,1.0,,,,2.0,260046-1
2022-03-06,11.0,4.0,,,,5.0,260046-1
2021-11-07,,,4.0,,,,2762-3
2021-11-14,,,4.0,,,,2762-3
2021-11-21,,,4.0,,,,2762-3
2021-11-28,,,4.0,,,,2762-3
2021-12-05,,,6.0,,,,2762-3
2021-12-12,,,4.0,,,,2762-3
2021-12-19,,,5.0,,,,2762-3
2021-12-26,,,1.0,,,1.0,2762-3
2022-01-02,,,2.0,,,,2762-3
2022-01-09,,,1.0,,,,2762-3
2022-01-16,,,3.0,,,,2762-3
2022-01-23,,,2.0,,,,2762-3
2022-01-30,,,3.0,,,,2762-3
2022-02-06,,,2.0,,,,2762-3
2022-02-20,,,4.0,,,,2762-3
2022-02-27,,,3.0,,,,2762-3
2022-03-06,,,1.0,,,,2762-3
2021-12-12,,,3.0,,,,28514-5
2021-12-19,,,1.0,,,,28514-5
2021-12-26,,,4.0,,,,28514-5
2022-01-16,,,1.0,,,,28514-5
2022-01-30,,,2.0,,,,28514-5
2021-11-07,,,11.0,,,,260068-1
2021-11-14,,,7.0,,,,260068-1
2021-11-21,,,15.0,,,,260068-1
2021-11-28,,,11.0,,,,260068-1
2021-12-05,,,18.0,,,,260068-1
2021-12-12,,,8.0,,,,260068-1
2021-12-19,,,11.0,,,,260068-1
2021-12-26,,,2.0,,,,260068-1
2022-01-09,,,9.0,,,,260068-1
2022-01-16,,,2.0,,,,260068-1
2022-01-23,,,8.0,,,,260068-1
2022-01-30,,,9.0,,,,260068-1
2022-02-06,,,4.0,,,2.0,260068-1
2022-02-13,,,9.0,,,2.0,260068-1
2022-02-20,,,8.0,,,1.0,260068-1
2022-02-27,,,7.0,,,,260068-1
2022-03-06,,,4.0,,,,260068-1
2021-11-07,,,22.0,,,15.0,240532-2
2021-11-14,,,13.0,,,11.0,240532-2
2021-11-21,,,12.0,,,11.0,240532-2
2021-11-28,,,12.0,,,12.0,240532-2
2021-12-05,,,15.0,,,12.0,240532-2
2021-12-12,,,17.0,,,13.0,240532-2
2021-12-19,,,11.0,,,10.0,240532-2
2021-12-26,,,10.0,,,10.0,240532-2
2022-01-02,,,,,,2.0,240532-2
2022-01-09,,,12.0,,,11.0,240532-2
2022-01-16,,,9.0,,,10.0,240532-2
2022-01-23,,,11.0,,,11.0,240532-2
2022-01-30,,,10.0,,,11.0,240532-2
2022-02-06,,,13.0,,,16.0,240532-2
2022-02-13,,,13.0,,,13.0,240532-2
2022-02-20,,,12.0,,,14.0,240532-2
2022-02-27,,,13.0,,,12.0,240532-2
