id,study_card,stage
140044,NaN,1
140046,NaN,1
140048,NaN,1
140050,10.0,1
140052,10.0,2
140054,NaN,1
140056,10.0,2
140058,10.0,1
140060,10.0,4
140062,10.0,1
140064,10.0,4
140066,NaN,1
140068,10.0,1
140070,NaN,1
140072,10.0,1
140074,10.0,1
140076,10.0,2
140078,NaN,1
140080,NaN,1
140082,NaN,1
140084,10.0,2
140086,10.0,1
140088,NaN,1
140090,NaN,1
140092,NaN,1
140094,10.0,1
140096,10.0,1
140098,10.0,1
140100,NaN,2
140102,NaN,2
140104,NaN,1
140106,10.0,1
140108,NaN,1
140110,10.0,1
140112,NaN,1
140114,10.0,1
140116,NaN,1
140118,NaN,1
140120,NaN,1
140122,10.0,1
140124,10.0,1
140126,NaN,2
140128,NaN,1
140130,NaN,1
140132,10.0,1
140134,NaN,2
140136,10.0,1
140138,NaN,2
140140,NaN,1
140142,10.0,1
140144,10.0,1
140146,NaN,1
140148,10.0,1
140150,NaN,1
140152,10.0,1
140154,NaN,1
140156,NaN,2
140158,10.0,1
140160,10.0,1
140162,NaN,1
140164,10.0,1
140166,NaN,1
140168,NaN,1
140170,10.0,1
140172,NaN,3
140174,NaN,1
140176,NaN,1
140178,NaN,1
140180,NaN,2
140182,10.0,1
140184,NaN,1
140186,10.0,1
140188,NaN,1
140190,10.0,2
140192,NaN,1
140194,10.0,1
140196,NaN,1
140198,NaN,1
140200,NaN,2
140202,NaN,1
140204,10.0,1
140206,10.0,4
140208,NaN,2
140210,10.0,1
140212,10.0,1
140214,10.0,1
140216,10.0,1
140218,10.0,1
140220,NaN,1
140222,10.0,1
140224,10.0,1
140226,10.0,2
140228,NaN,1
140230,10.0,1
140232,10.0,1
140234,10.0,1
140236,10.0,1
140238,10.0,1
140240,10.0,1
140242,NaN,1
140244,10.0,1
140246,NaN,1
140248,10.0,1
140250,10.0,2
140252,NaN,2
140254,NaN,1
140256,10.0,1
140258,NaN,1
140260,NaN,1
140262,10.0,1
140264,10.0,1
140266,10.0,1
140268,10.0,2
140270,NaN,1
140272,10.0,1
140274,10.0,2
140276,NaN,1
140278,10.0,1
140280,10.0,1
140282,10.0,1
140284,10.0,1
140286,10.0,1
140288,NaN,1
140290,NaN,1
140292,10.0,1
140294,10.0,2
140296,NaN,1
140298,10.0,1
140300,10.0,1
140302,NaN,1
140304,NaN,1
140306,NaN,1
140308,NaN,1
140310,10.0,1
140312,NaN,1
140314,NaN,1
140316,NaN,2
140318,10.0,1
140320,10.0,1
140322,10.0,1
140324,10.0,1
140326,10.0,1
140328,10.0,1
140330,NaN,2
140332,NaN,1
140334,10.0,1
140336,10.0,1
140338,NaN,1
140340,10.0,1
140342,10.0,1
140344,10.0,2
140346,10.0,1
140348,10.0,1
140350,NaN,1
140352,10.0,1
140354,10.0,1
140356,NaN,1
140358,10.0,1
140360,NaN,1
140362,10.0,1
140364,10.0,1
140366,10.0,1
140368,10.0,1
140370,10.0,1
140372,10.0,1
140376,NaN,1
140378,10.0,1
140380,10.0,1
140382,10.0,1
140384,NaN,1
140386,10.0,1
140388,10.0,1
140390,NaN,2
140392,10.0,1
140394,10.0,1
140396,10.0,1
140398,NaN,1
140400,10.0,1
140402,10.0,1
140404,10.0,2
140406,NaN,1
140408,10.0,1
140410,10.0,1
140412,10.0,1
140414,NaN,1
140416,10.0,1
140418,10.0,2
140420,10.0,1
140424,10.0,1
140426,10.0,1
140428,NaN,1
140430,10.0,1
140432,NaN,1
140434,10.0,1
140436,10.0,1
140438,10.0,1
140440,NaN,1
140442,10.0,1
140444,10.0,1
140446,NaN,2
140448,NaN,1
140450,NaN,1
140452,NaN,1
140454,NaN,1
140456,NaN,1
140458,NaN,1
140460,10.0,1
140462,10.0,1
140464,10.0,1
140466,10.0,1
140468,NaN,1
140470,10.0,1
140472,10.0,1
140474,NaN,1
140476,10.0,1
140480,NaN,1
140482,NaN,1
140484,10.0,2
140486,10.0,1
140488,10.0,1
140490,NaN,1
140492,10.0,1
140494,10.0,2
140496,10.0,1
140498,10.0,1
140500,10.0,1
140502,10.0,1
140504,10.0,1
140506,10.0,1
140508,10.0,1
140510,10.0,2
140512,10.0,1
140514,NaN,1
140518,10.0,1
140520,10.0,2
140522,10.0,1
140524,10.0,1
140526,NaN,2
140528,10.0,1
140530,NaN,2
140532,NaN,3
140534,10.0,1
140536,10.0,1
140538,NaN,1
140542,10.0,1
140544,10.0,1
140546,10.0,1
140548,NaN,1
140550,10.0,1
140552,10.0,1
140554,10.0,1
140556,10.0,1
140558,10.0,1
140560,NaN,1
140562,NaN,1
140564,NaN,1
140566,NaN,1
140568,NaN,1
140570,NaN,1
140572,NaN,1
140574,NaN,1
140576,10.0,1
140578,NaN,1
140580,10.0,1
140582,10.0,1
140584,10.0,1
140586,10.0,2
140588,NaN,1
140590,NaN,1
140592,10.0,1
140594,10.0,1
140596,NaN,1
140598,10.0,2
140600,NaN,1
140602,NaN,1
140604,NaN,1
140606,10.0,1
140608,NaN,1
140610,10.0,1
140612,NaN,1
140614,NaN,1
140616,10.0,1
140618,10.0,1
140620,10.0,1
140622,NaN,1
140624,NaN,1
140626,NaN,1
140628,NaN,2
140630,NaN,1
140632,NaN,1
140634,NaN,1
140636,NaN,1
140638,NaN,1
140640,NaN,1
140642,NaN,1
140644,NaN,1
140646,NaN,1
140648,NaN,3
140650,NaN,3
140652,NaN,3
140654,NaN,1
140656,NaN,1
140658,NaN,2
140660,NaN,1
140662,NaN,1
140664,NaN,1
140666,NaN,1
140668,NaN,1
140670,NaN,1
140672,NaN,2
140674,NaN,1
140676,NaN,1
140678,NaN,1
140680,10.0,1
140682,10.0,1
140684,10.0,1
140686,10.0,1
140688,10.0,1
140690,10.0,1
140692,NaN,1
140694,10.0,1
140696,10.0,1
140698,NaN,1
140700,10.0,2
140702,10.0,1
140704,NaN,1
140706,NaN,1
140708,NaN,1
140710,NaN,4
140712,NaN,1
140714,10.0,1
140716,10.0,1
140718,10.0,1
140720,10.0,1
140722,10.0,1
140724,10.0,1
140726,NaN,1
140728,10.0,1
140730,10.0,1
140732,10.0,1
140734,10.0,1
140736,10.0,1
140738,NaN,1
140740,10.0,1
140742,10.0,1
140744,NaN,1
140746,10.0,1
140748,NaN,2
140750,10.0,1
140752,10.0,1
140754,NaN,1
140756,10.0,1
140758,10.0,1
140760,NaN,1
140762,10.0,1
140764,NaN,1
140766,10.0,1
140768,NaN,1
140770,NaN,1
140772,NaN,1
140774,NaN,1
140776,NaN,2
140778,NaN,2
140780,NaN,2
140782,10.0,1
140784,NaN,2
140786,NaN,1
140788,NaN,1
140790,10.0,1
140792,NaN,1
140794,10.0,1
140796,10.0,2
140798,NaN,1
140800,NaN,1
140802,10.0,1
140804,10.0,1
140806,10.0,1
140808,10.0,2
140810,NaN,1
140812,NaN,1
140814,NaN,2
140816,10.0,1
140818,NaN,1
140820,NaN,1
140822,NaN,1
140824,10.0,1
140826,10.0,1
140828,10.0,1
140830,10.0,1
140832,NaN,1
140834,NaN,1
140836,10.0,1
140838,10.0,1
140840,NaN,1
140842,10.0,2
140844,10.0,2
140846,10.0,2
140848,10.0,1
140850,10.0,1
140852,NaN,1
140854,10.0,1
140856,NaN,1
140858,10.0,1
140860,NaN,2
140862,10.0,1
140864,10.0,1
140866,10.0,1
140868,10.0,1
140870,NaN,1
140872,10.0,1
140874,10.0,1
140876,10.0,1
140878,10.0,1
140880,10.0,1
140882,10.0,1
140884,10.0,2
140886,10.0,1
140888,10.0,1
140890,10.0,1
140892,NaN,1
140894,10.0,1
140896,10.0,1
140898,NaN,1
140900,10.0,1
140902,10.0,1
140904,NaN,1
140906,NaN,1
140908,10.0,1
140910,NaN,2
140912,NaN,2
140914,10.0,1
140916,10.0,1
140918,NaN,1
140920,10.0,1
140922,NaN,1
140924,NaN,1
140926,10.0,1
140928,10.0,2
140930,10.0,2
140932,10.0,1
140934,10.0,1
140936,10.0,1
140938,NaN,1
140940,NaN,1
140942,NaN,1
140944,NaN,1
140946,NaN,1
140948,NaN,1
140950,NaN,2
140952,10.0,2
140954,10.0,1
140956,10.0,2
140958,NaN,1
140960,10.0,1
140962,10.0,1
140964,10.0,1
140966,10.0,1
140968,10.0,1
140970,10.0,2
140972,10.0,1
140974,10.0,1
140976,10.0,2
140978,NaN,1
140980,10.0,1
140982,NaN,1
140984,10.0,1
140986,10.0,1
140988,10.0,1
140990,NaN,2
140992,10.0,1
140994,NaN,1
140996,10.0,1
140998,NaN,1
141000,10.0,1
141002,10.0,2
141004,NaN,1
141006,NaN,1
141008,10.0,1
141010,10.0,1
141012,10.0,1
141014,10.0,1
141016,10.0,1
141018,NaN,1
141020,10.0,1
141022,10.0,1
141024,NaN,1
141026,10.0,1
141028,10.0,1
141030,10.0,1
141032,NaN,1
141034,NaN,1
141036,10.0,1
141038,10.0,1
141040,NaN,1
141042,NaN,1
141044,NaN,1
141046,10.0,1
141048,NaN,1
141050,10.0,1
141052,10.0,1
141054,10.0,1
141056,10.0,1
141058,NaN,2
141060,NaN,2
141062,NaN,1
141064,NaN,1
141066,10.0,1
141068,NaN,1
141070,NaN,1
141072,NaN,1
141074,NaN,1
141076,10.0,1
141078,NaN,1
141080,NaN,1
141082,10.0,1
141084,NaN,2
141086,10.0,1
141088,NaN,1
141090,10.0,2
141092,NaN,1
141094,10.0,1
141096,10.0,1
141098,10.0,1
141100,NaN,1
141102,10.0,1
141104,NaN,1
141106,NaN,2
141108,10.0,1
141110,NaN,1
141112,10.0,1
141114,NaN,1
141116,10.0,2
141118,10.0,1
141120,NaN,1
141122,10.0,1
141124,10.0,1
141126,10.0,2
141128,NaN,1
141130,10.0,1
141132,10.0,2
141136,10.0,1
141138,NaN,1
141140,NaN,1
141142,10.0,1
141144,NaN,1
141146,10.0,1
141148,NaN,1
141150,10.0,1
141152,10.0,2
141154,10.0,1
141156,NaN,2
141158,10.0,1
141160,NaN,1
141162,NaN,1
141164,NaN,4
141166,10.0,1
141168,10.0,1
141170,NaN,1
141172,10.0,1
141174,NaN,1
141176,NaN,1
141178,10.0,1
141180,NaN,1
141182,NaN,1
141184,NaN,3
141188,10.0,1
141190,NaN,1
141192,10.0,1
141194,10.0,1
141196,10.0,1
141198,10.0,1
141202,NaN,1
141204,10.0,1
141206,NaN,1
141208,10.0,1
141210,NaN,1
141212,10.0,1
141214,NaN,1
141216,10.0,2
141218,10.0,1
141220,NaN,1
141222,10.0,1
141224,10.0,1
141226,10.0,2
141228,NaN,1
141230,10.0,1
141232,NaN,1
141234,10.0,1
141236,10.0,1
141238,NaN,1
141240,10.0,2
141242,10.0,1
141244,10.0,1
141246,10.0,1
141248,NaN,1
141250,10.0,1
141252,NaN,1
141254,10.0,1
141256,10.0,1
141258,NaN,1
141260,10.0,1
141262,NaN,1
141264,10.0,1
141266,10.0,1
141268,NaN,3
141270,10.0,1
141272,NaN,1
141274,10.0,1
141276,10.0,1
141278,10.0,1
141280,10.0,2
141282,10.0,1
141284,NaN,2
141286,10.0,2
141288,NaN,1
141290,NaN,2
141292,NaN,1
141294,10.0,2
141296,10.0,1
141298,10.0,1
141300,10.0,1
141302,10.0,1
141304,10.0,2
141306,NaN,1
141310,NaN,1
141312,10.0,1
141314,NaN,1
141316,NaN,2
141318,NaN,1
141320,NaN,2
141322,NaN,1
141324,10.0,1
141326,10.0,1
141328,10.0,1
141330,10.0,1
141332,NaN,1
141334,NaN,1
141336,10.0,1
141338,NaN,1
141340,10.0,1
141342,NaN,2
141344,10.0,2
141346,10.0,1
141348,10.0,1
141350,10.0,1
141352,10.0,1
141354,10.0,1
141356,10.0,1
141358,10.0,2
141360,10.0,1
141362,10.0,2
141364,10.0,1
141366,10.0,1
141368,NaN,1
141370,10.0,1
141372,NaN,1
141374,10.0,1
141376,NaN,1
141378,10.0,1
141380,NaN,1
141382,NaN,2
141384,10.0,1
141386,NaN,1
141388,10.0,1
141390,NaN,1
141392,10.0,1
141396,10.0,1
141398,10.0,1
141400,15.0,1
141402,10.0,1
141404,10.0,1
141406,10.0,1
141408,10.0,1
141410,10.0,1
141412,NaN,1
141414,10.0,1
141416,10.0,2
141418,NaN,2
141420,10.0,1
141422,10.0,1
141424,NaN,2
141426,10.0,2
141428,10.0,1
141430,10.0,1
141432,NaN,1
141434,10.0,1
141436,10.0,1
141438,10.0,1
141440,10.0,1
141442,10.0,1
141444,10.0,1
141446,NaN,1
141448,NaN,1
141450,NaN,1
141452,10.0,1
141454,NaN,1
141456,10.0,1
141458,10.0,1
141460,10.0,2
141462,10.0,2
141464,NaN,1
141466,10.0,2
141468,10.0,1
141470,10.0,1
141472,NaN,1
141474,NaN,1
141476,10.0,1
141478,10.0,1
141480,NaN,2
141482,10.0,1
141484,10.0,1
141486,NaN,1
141488,10.0,1
141490,NaN,1
141492,NaN,2
141494,NaN,1
141496,NaN,1
141498,NaN,2
141500,NaN,1
141502,NaN,1
141504,NaN,2
141506,NaN,1
141508,NaN,1
141510,NaN,3
141512,NaN,1
141514,NaN,1
141516,NaN,1
141518,NaN,1
141520,NaN,2
141522,NaN,3
141524,NaN,1
141526,NaN,1
141528,NaN,1
141530,NaN,1
141532,NaN,1
141534,NaN,2
141536,NaN,2
141538,NaN,2
141540,NaN,1
141542,NaN,2
141544,NaN,2
141546,NaN,1
141548,NaN,1
141550,10.0,1
141552,10.0,1
141554,NaN,1
141556,10.0,2
141558,NaN,1
141560,NaN,1
141562,NaN,1
141564,NaN,2
141566,NaN,1
141568,NaN,2
141570,10.0,1
141572,NaN,2
141574,NaN,2
141576,10.0,1
141578,NaN,1
141580,10.0,1
141582,NaN,1
141584,NaN,2
141586,NaN,1
141588,NaN,1
141590,NaN,1
141592,NaN,1
141594,NaN,1
141596,NaN,1
141598,10.0,1
141600,NaN,1
141602,10.0,1
141604,10.0,1
141606,NaN,1
141608,NaN,1
141610,NaN,1
141612,15.0,1
141614,15.0,1
141616,10.0,1
141618,15.0,3
141620,15.0,1
141622,10.0,2
141624,10.0,1
141626,NaN,2
141628,10.0,1
141630,10.0,1
141632,NaN,1
141634,10.0,1
141636,10.0,2
141638,10.0,1
141640,NaN,1
141642,10.0,2
141644,10.0,1
141646,10.0,1
141648,NaN,1
141650,10.0,1
141652,NaN,1
141654,NaN,1
141656,10.0,1
141658,10.0,1
141660,NaN,1
141662,10.0,1
141664,NaN,1
141666,10.0,1
141668,10.0,1
141670,10.0,1
141672,10.0,1
141674,NaN,1
141676,10.0,1
141678,10.0,1
141680,NaN,1
141682,NaN,1
141684,10.0,1
141686,NaN,1
141688,10.0,1
141690,NaN,1
141692,NaN,1
141694,10.0,2
141696,NaN,1
141698,NaN,1
141700,10.0,1
141702,10.0,1
141704,NaN,1
141706,NaN,1
141708,NaN,1
141710,NaN,1
141712,NaN,1
141714,NaN,1
141716,10.0,1
141718,10.0,1
141720,10.0,1
141722,10.0,1
141724,10.0,1
141726,10.0,2
141728,10.0,1
141730,10.0,1
141732,NaN,1
141734,10.0,1
141736,NaN,1
141738,NaN,1
141740,15.0,1
141742,NaN,1
141744,10.0,2
141746,10.0,1
141748,10.0,1
141750,NaN,1
141752,10.0,1
141754,10.0,1
141756,10.0,1
141758,10.0,1
141760,10.0,1
141762,10.0,2
141764,10.0,1
141766,10.0,1
141768,NaN,4
141770,NaN,1
141772,10.0,1
141774,NaN,3
141776,NaN,2
141778,NaN,4
141780,10.0,1
141782,NaN,1
141784,NaN,1
141786,10.0,1
141788,NaN,1
141790,15.0,3
141792,10.0,1
141794,NaN,3
141796,10.0,1
141798,NaN,1
141800,NaN,1
141802,NaN,1
141804,NaN,1
141806,NaN,2
141808,NaN,3
141810,10.0,1
141812,NaN,3
141814,10.0,1
141816,NaN,2
141818,NaN,3
141820,NaN,4
141822,NaN,1
141824,10.0,1
141826,NaN,3
141828,NaN,4
141830,10.0,1
141832,NaN,1
141834,NaN,1
141836,NaN,3
141838,NaN,3
141840,NaN,2
141842,NaN,2
141844,NaN,3
141846,NaN,3
141848,NaN,1
141850,10.0,1
141852,NaN,4
141854,NaN,1
141856,NaN,2
141858,NaN,3
141860,NaN,3
141862,NaN,1
141864,NaN,3
141866,10.0,1
141868,NaN,1
141870,NaN,1
141872,NaN,1
141874,NaN,3
141876,NaN,1
141878,NaN,1
141880,NaN,3
141882,NaN,3
141884,NaN,1
141886,NaN,2
141888,NaN,3
141890,10.0,1
141892,NaN,4
141894,10.0,1
141896,NaN,2
141898,NaN,3
141900,NaN,1
141902,NaN,1
141904,10.0,1
141906,NaN,1
141908,10.0,1
141910,10.0,1
141912,10.0,1
141914,10.0,2
141916,10.0,1
141918,10.0,1
141920,NaN,1
141922,10.0,1
141924,10.0,2
141926,NaN,1
141928,10.0,1
141930,10.0,1
141932,10.0,1
141934,NaN,1
141936,10.0,2
141938,10.0,1
141940,10.0,1
141942,10.0,1
141944,10.0,1
141946,NaN,1
141948,10.0,1
141950,NaN,1
141952,NaN,1
141954,10.0,1
141956,NaN,1
141958,10.0,1
141960,NaN,1
141962,NaN,1
141964,15.0,1
141966,10.0,1
141968,NaN,1
141970,NaN,1
141972,NaN,2
141974,NaN,1
141976,10.0,1
141978,10.0,1
141980,10.0,1
141982,NaN,2
141984,NaN,1
141986,NaN,1
141988,NaN,1
141990,10.0,1
141992,10.0,1
141994,NaN,2
141996,NaN,1
141998,15.0,1
142000,10.0,2
142002,10.0,1
142004,NaN,1
142006,10.0,1
142008,NaN,1
142010,NaN,1
142012,NaN,1
142014,NaN,1
142016,NaN,1
142018,10.0,1
142020,10.0,2
142022,10.0,1
142024,10.0,1
142026,10.0,1
142028,10.0,1
142030,NaN,1
142032,NaN,1
142034,NaN,1
142036,NaN,2
142038,NaN,2
142040,10.0,1
142042,NaN,1
142044,NaN,1
142046,NaN,1
142048,NaN,1
142050,NaN,1
142052,NaN,1
142054,10.0,1
142056,NaN,1
142058,NaN,1
142060,NaN,1
142062,10.0,1
142064,NaN,1
142066,NaN,1
142068,10.0,1
142070,10.0,1
142072,NaN,1
142074,NaN,1
142076,NaN,1
142078,NaN,1
142080,NaN,1
142082,NaN,1
142084,NaN,1
142086,NaN,3
142088,NaN,1
142090,NaN,1
142092,NaN,1
142094,10.0,1
142096,NaN,1
142098,NaN,1
142100,NaN,1
142102,NaN,1
142104,NaN,1
142106,NaN,1
142108,NaN,1
142110,NaN,1
142112,NaN,1
142114,NaN,1
142116,10.0,1
142118,NaN,1
142120,NaN,1
142122,NaN,1
142124,NaN,1
142126,NaN,2
142128,NaN,1
142130,NaN,1
142132,NaN,1
142134,NaN,1
142136,NaN,1
142138,NaN,1
142140,NaN,1
142142,NaN,1
142144,NaN,1
142146,NaN,1
142148,NaN,1
142150,NaN,1
142152,NaN,1
142154,10.0,2
142156,NaN,1
142158,NaN,1
142160,NaN,1
142162,NaN,1
142164,NaN,2
142166,NaN,1
142168,10.0,1
142170,10.0,1
142172,NaN,1
142174,NaN,1
142176,NaN,1
142178,NaN,1
142180,10.0,1
142182,NaN,2
142184,NaN,2
142186,10.0,1
142188,NaN,1
142190,10.0,1
142192,NaN,1
142194,NaN,1
142196,NaN,1
142198,NaN,1
142200,10.0,1
142202,NaN,1
142204,NaN,1
142206,NaN,1
142208,NaN,1
142210,10.0,2
142212,NaN,1
142214,NaN,1
142216,NaN,1
142218,NaN,1
142220,NaN,2
142222,NaN,1
142224,10.0,2
142226,NaN,1
142228,NaN,1
142230,NaN,1
142232,NaN,2
142234,10.0,1
142236,NaN,1
142238,NaN,1
142240,NaN,1
142242,NaN,1
142244,NaN,1
142246,NaN,1
142248,10.0,1
142250,NaN,1
142252,NaN,1
142254,NaN,1
142256,NaN,1
142258,NaN,1
142260,NaN,2
142262,NaN,2
142264,NaN,1
142266,NaN,1
142268,10.0,2
142270,NaN,3
142272,10.0,1
142274,NaN,1
142276,NaN,1
142278,NaN,1
142280,NaN,1
142282,NaN,1
142284,NaN,1
142286,NaN,1
142288,NaN,2
142290,NaN,1
142292,NaN,1
142294,10.0,1
142296,NaN,1
142298,NaN,1
142300,10.0,1
142302,NaN,1
142304,10.0,1
142306,NaN,1
142308,NaN,1
142310,10.0,1
142312,NaN,2
142314,NaN,1
142316,NaN,1
142318,NaN,1
142320,NaN,1
142322,NaN,1
142324,10.0,1
142326,NaN,1
142328,NaN,1
142330,10.0,2
142332,10.0,1
142334,NaN,1
142336,10.0,1
142338,10.0,2
142340,10.0,1
142342,10.0,1
142344,10.0,1
142346,10.0,1
142348,10.0,2
142350,10.0,1
142352,NaN,1
142354,10.0,1
142356,NaN,2
142358,10.0,1
142360,10.0,1
142362,NaN,2
142364,NaN,1
142366,NaN,1
142368,NaN,1
142370,NaN,1
142372,NaN,1
142374,NaN,1
142376,10.0,1
142378,10.0,1
142380,10.0,1
142382,10.0,1
142384,10.0,2
142386,10.0,1
142390,10.0,1
142392,10.0,1
142394,10.0,1
142396,10.0,3
142398,10.0,1
142400,NaN,1
142402,10.0,1
142404,10.0,1
142406,10.0,1
142408,NaN,1
142410,10.0,2
142412,NaN,1
142414,NaN,1
142416,10.0,1
142418,10.0,1
142420,10.0,1
142422,NaN,1
142424,NaN,1
142426,NaN,2
142428,NaN,1
142430,NaN,2
142432,10.0,2
142434,NaN,1
142436,10.0,1
142438,NaN,1
142440,NaN,3
142442,NaN,1
142444,10.0,1
142446,NaN,1
142448,10.0,1
142450,NaN,1
142452,NaN,2
142454,NaN,1
142456,NaN,2
142458,10.0,1
142460,10.0,1
142462,NaN,1
142464,NaN,1
142466,NaN,1
142468,10.0,1
142470,NaN,1
142472,NaN,2
142474,NaN,1
142476,10.0,3
142478,NaN,1
142480,10.0,3
142482,NaN,1
142486,10.0,1
142488,10.0,1
142490,NaN,1
142492,10.0,1
142494,NaN,1
142496,10.0,1
142498,10.0,1
142500,NaN,3
142502,10.0,1
142504,10.0,2
142506,10.0,1
142508,NaN,1
142510,NaN,5
142512,15.0,1
142514,10.0,1
142516,NaN,1
142518,NaN,1
142520,NaN,2
142522,10.0,1
142524,NaN,2
142526,NaN,1
142528,NaN,1
142530,NaN,1
142532,NaN,1
142534,10.0,2
142536,10.0,1
142538,10.0,3
142540,10.0,3
142542,NaN,3
142544,10.0,3
142546,NaN,1
142548,10.0,1
142550,10.0,1
142552,NaN,1
142554,NaN,2
142556,10.0,1
142558,NaN,2
142560,NaN,2
142562,10.0,3
142564,10.0,1
142566,NaN,1
142568,10.0,1
142570,10.0,3
142572,10.0,3
142574,10.0,3
142576,10.0,2
142578,10.0,3
142580,15.0,1
142582,10.0,1
142584,10.0,1
142586,10.0,2
142588,10.0,3
142590,15.0,1
142592,NaN,1
142594,10.0,1
142596,NaN,1
142598,15.0,1
142600,10.0,1
142602,NaN,2
142604,10.0,3
142606,NaN,1
142608,10.0,3
142610,10.0,3
142612,NaN,1
142614,10.0,1
142616,10.0,1
142618,NaN,1
142620,10.0,3
142622,NaN,3
142624,NaN,1
142626,NaN,1
142628,10.0,4
142630,10.0,1
142634,10.0,2
142636,10.0,1
142638,10.0,1
142640,NaN,2
142642,15.0,1
142644,NaN,1
142646,NaN,1
142648,NaN,1
142650,NaN,1
142652,10.0,1
142654,10.0,1
142656,10.0,1
142658,10.0,1
142660,10.0,2
142662,10.0,3
142664,10.0,1
142666,10.0,1
142668,10.0,3
142670,10.0,1
142672,10.0,2
142674,10.0,3
142676,10.0,3
142678,NaN,1
142680,10.0,1
142682,NaN,1
142684,10.0,1
142686,10.0,1
142688,10.0,1
142690,NaN,1
142692,10.0,1
142694,10.0,1
142696,10.0,1
142698,10.0,4
142700,10.0,1
142702,10.0,1
142704,NaN,1
142706,10.0,1
142708,10.0,1
142710,10.0,4
142712,10.0,1
142714,NaN,1
142716,10.0,3
142718,10.0,3
142720,10.0,1
142722,10.0,2
142724,10.0,3
142726,NaN,1
142728,10.0,3
142730,NaN,1
142732,10.0,2
142734,NaN,1
142736,10.0,3
142738,NaN,1
142740,NaN,1
142742,NaN,1
142744,10.0,1
142746,10.0,1
142748,10.0,1
142750,10.0,3
142752,NaN,1
142754,10.0,2
142756,10.0,1
142758,10.0,3
142760,10.0,1
142762,10.0,1
142764,10.0,3
142766,10.0,3
142768,10.0,1
142770,10.0,1
142772,10.0,3
142774,10.0,1
142776,10.0,1
142778,10.0,1
142780,10.0,1
142782,10.0,3
142784,10.0,2
142786,NaN,1
142788,10.0,2
142790,10.0,4
142792,10.0,1
142794,NaN,1
142796,NaN,1
142798,10.0,1
142800,10.0,1
142802,10.0,1
142804,10.0,1
142806,10.0,3
142808,10.0,1
142810,10.0,3
142812,10.0,1
142814,10.0,1
142816,10.0,3
142818,10.0,1
142820,10.0,1
142822,10.0,1
142824,10.0,1
142826,10.0,2
142828,10.0,3
142830,10.0,1
142832,10.0,1
142834,10.0,3
142836,10.0,1
142838,10.0,1
142840,NaN,1
142842,10.0,1
142844,10.0,2
142846,NaN,2
142848,NaN,1
142850,10.0,3
142852,NaN,1
142854,10.0,2
142856,10.0,3
142858,NaN,1
142860,10.0,1
142862,NaN,1
142864,10.0,1
142866,10.0,1
142868,10.0,1
142870,10.0,3
142872,10.0,1
142874,NaN,1
142876,10.0,1
142878,10.0,1
142880,10.0,1
142882,10.0,1
142884,NaN,1
142886,10.0,2
142888,10.0,1
142890,NaN,1
142892,NaN,1
142894,10.0,1
142896,NaN,1
142898,10.0,3
142900,10.0,1
142902,15.0,1
142904,10.0,1
142906,10.0,1
142908,10.0,1
142910,10.0,1
142912,10.0,2
142914,NaN,1
142916,10.0,1
142918,NaN,1
142920,10.0,1
142922,NaN,3
142924,10.0,1
142926,NaN,1
142928,NaN,1
142930,10.0,1
142932,10.0,1
142936,NaN,1
142938,NaN,1
142940,NaN,1
142942,10.0,1
142944,10.0,1
142946,15.0,1
142948,10.0,1
142950,10.0,1
142952,10.0,1
142954,NaN,1
142956,NaN,1
142958,10.0,1
142960,NaN,2
142962,NaN,1
142964,10.0,1
142966,10.0,3
142968,NaN,1
142970,NaN,2
142972,NaN,1
142974,10.0,1
142976,NaN,1
142978,10.0,1
142980,10.0,1
142982,10.0,1
142984,10.0,1
142986,10.0,1
142988,10.0,1
142990,10.0,1
142992,NaN,1
142994,NaN,1
142996,10.0,1
142998,10.0,1
143000,NaN,1
143002,10.0,1
143004,NaN,1
143006,NaN,1
143008,NaN,1
143010,10.0,1
143012,10.0,1
143014,NaN,1
143016,NaN,1
143018,NaN,1
143020,NaN,1
143022,10.0,2
143024,NaN,2
143026,10.0,1
143028,NaN,1
143030,NaN,1
143032,10.0,1
143034,10.0,1
143036,NaN,1
143038,10.0,1
143040,10.0,1
143042,10.0,1
143044,NaN,1
143046,10.0,1
143048,10.0,1
143050,10.0,1
143052,10.0,1
143054,10.0,1
143056,15.0,1
143058,NaN,1
143060,NaN,3
143062,NaN,1
143064,10.0,1
143066,NaN,1
143068,NaN,1
143070,10.0,2
143072,15.0,1
143074,NaN,1
143076,NaN,2
143078,10.0,1
143080,10.0,1
143082,10.0,1
143084,NaN,1
143086,10.0,1
143088,15.0,1
143090,10.0,2
143092,15.0,1
143094,NaN,1
143096,NaN,1
143098,NaN,1
143100,NaN,1
143102,NaN,1
143104,NaN,1
143106,NaN,1
143108,NaN,1
143110,NaN,1
143112,NaN,1
143114,NaN,1
143116,10.0,2
143118,NaN,1
143120,10.0,1
143122,NaN,1
143124,NaN,2
143126,NaN,1
143128,NaN,1
143130,10.0,1
143132,NaN,1
143134,NaN,1
143136,NaN,1
143138,NaN,1
143140,NaN,1
143142,NaN,1
143144,NaN,1
143146,NaN,1
143148,NaN,1
143150,NaN,1
143152,NaN,1
143154,15.0,2
143156,NaN,1
143158,NaN,1
143160,NaN,1
143162,NaN,1
143164,NaN,1
143166,15.0,1
143168,NaN,1
143170,NaN,1
143172,10.0,1
143174,10.0,1
143176,NaN,1
143178,NaN,1
