,RaceDesc,OverallJobAccess_quantileNum_4q,lowwagelaborforce_quantileNum_4q,Access30Transit_quantileNum_4q,Access30Transit_ts_quantileNum_4q,spatialmismatch_quantileNum_4q,OverallJobAccess_quantileNum_10q,lowwagelaborforce_quantileNum_10q,Access30Transit_quantileNum_10q,Access30Transit_ts_quantileNum_10q,spatialmismatch_quantileNum_10q,SAP,Agency,Language,Age_bin,total_boardings
17159,0,1,1,0,1,2,3,4,2,3,6,1,2,0,3,1.0
17160,3,2,1,2,2,1,6,3,6,6,3,0,0,0,1,37.0
17172,3,2,1,2,2,1,6,3,6,6,3,0,0,0,2,15.0
17180,2,2,1,2,2,1,6,3,6,6,3,0,0,0,0,0.0
17181,3,2,1,2,2,1,6,3,6,6,3,0,0,2,2,0.0
17182,0,2,1,2,2,1,6,3,6,6,3,0,4,0,2,0.0
17183,0,2,1,2,2,1,6,3,6,6,3,0,0,0,0,0.0
17184,2,0,0,1,2,1,2,0,4,5,2,0,0,1,4,0.0
17185,1,2,1,1,2,1,6,3,4,5,2,1,3,0,3,0.0
17186,0,2,1,1,2,1,6,3,4,5,2,1,3,0,2,0.0
17187,7,2,1,1,2,1,6,3,4,5,2,1,2,0,1,159.0
17207,0,2,1,1,2,1,6,3,4,5,2,0,0,0,1,1.0
17208,2,2,1,1,2,1,6,3,4,5,2,0,0,0,2,9.0
17211,1,2,1,1,2,1,6,3,4,5,2,0,0,0,4,0.0
17212,3,2,1,1,2,1,6,3,4,5,2,0,0,2,2,0.0
17213,1,2,1,1,2,1,6,3,4,5,2,0,1,0,2,181.0
17231,3,2,1,1,2,1,6,3,4,5,2,0,4,0,0,0.0
17232,1,2,1,1,2,1,6,3,4,5,2,0,1,0,4,0.0
17233,0,2,1,3,3,1,6,3,7,8,2,0,0,0,4,7.0
17238,0,2,1,3,3,1,6,3,7,8,2,0,0,0,1,4.0
17239,4,2,1,3,3,1,6,3,7,8,2,0,0,0,0,0.0
17240,0,2,1,3,3,1,6,3,7,8,2,0,1,0,3,0.0
17241,0,2,1,3,3,1,6,3,7,8,2,0,0,0,0,0.0
17242,0,2,1,3,3,1,6,3,7,8,2,0,0,0,1,124.0
17262,8,2,1,3,3,1,6,3,7,8,2,0,0,0,1,47.0
17268,0,2,1,3,3,1,6,3,7,8,2,0,0,0,2,117.0
17280,2,0,1,1,1,2,2,4,3,4,6,0,0,0,4,0.0
17281,1,0,1,1,1,2,2,4,3,4,6,1,3,0,1,110.0
17294,0,0,1,1,1,2,2,4,3,4,6,0,4,0,3,148.0
17321,4,0,1,1,1,2,2,4,3,4,6,0,0,2,4,8.0
17325,3,0,1,1,1,2,2,4,3,4,6,0,0,2,2,0.0
17326,0,0,1,1,1,2,2,4,3,4,6,0,0,0,0,0.0
17327,1,2,2,2,2,2,5,5,6,6,6,0,1,0,3,0.0
17328,5,2,2,2,2,2,5,5,6,6,6,0,0,0,3,0.0
17329,1,2,2,2,2,2,5,5,6,6,6,0,0,5,1,0.0
17330,2,2,2,2,2,2,5,5,6,6,6,0,0,0,1,0.0
17331,1,2,2,2,2,2,5,5,6,6,6,0,4,0,3,0.0
17332,1,2,2,2,2,2,5,5,6,6,6,0,0,0,4,0.0
17333,2,2,2,2,2,2,5,5,6,6,6,0,0,0,0,0.0
17334,1,2,2,2,2,2,5,5,6,6,6,0,0,0,1,0.0
17335,1,2,2,2,2,2,5,5,6,6,6,0,0,0,1,0.0
17336,2,3,2,2,3,0,9,5,7,7,0,0,0,0,2,0.0
17337,3,3,2,2,3,0,9,5,7,7,0,0,0,2,3,1.0
17338,3,3,2,2,3,0,9,5,7,7,0,0,0,2,2,34.0
17351,0,3,2,2,3,0,9,5,7,7,0,1,3,0,3,0.0
17352,2,3,2,2,3,0,9,5,7,7,0,0,0,1,4,0.0
17353,2,3,2,2,3,0,9,5,7,7,0,0,0,0,2,0.0
17354,3,3,2,2,3,0,9,5,7,7,0,0,0,2,3,411.0
17385,2,3,2,2,3,0,9,5,7,7,0,0,0,0,3,17.0
17392,0,3,2,2,3,0,9,5,7,7,0,0,0,0,2,0.0
17393,7,3,2,2,3,0,9,5,7,7,0,0,0,0,2,0.0
17394,2,3,2,2,3,0,9,5,7,7,0,0,0,1,3,0.0
17395,3,3,2,2,3,0,9,5,7,7,0,0,3,2,5,0.0
17396,3,3,2,2,3,0,9,5,7,7,0,0,0,2,1,0.0
17397,2,3,2,2,3,0,9,5,7,7,0,0,0,0,1,30.0
17407,3,3,2,2,3,0,9,5,7,7,0,0,0,2,3,15.0
17414,3,3,2,2,3,0,9,5,7,7,0,0,0,2,3,29.0
17415,3,3,2,2,3,0,9,5,7,7,0,0,0,2,3,3.0
17416,3,3,2,2,3,0,9,5,7,7,0,0,0,2,2,38.0
17434,3,3,2,2,3,0,9,5,7,7,0,0,4,2,3,655.0
17482,3,3,2,2,3,0,9,5,7,7,0,0,4,2,2,232.0
17524,3,3,2,2,3,0,9,5,7,7,0,0,0,2,2,508.0
17558,0,3,2,2,3,0,9,5,7,7,0,0,0,0,1,26.0
17568,3,3,2,2,3,0,9,5,7,7,0,0,0,2,2,177.0
17583,3,3,2,2,3,0,9,5,7,7,0,0,0,0,2,181.0
17612,0,3,2,2,3,0,9,5,7,7,0,0,0,0,0,0.0
17613,4,3,2,2,3,0,9,5,7,7,0,0,0,0,2,0.0
17614,3,3,2,2,3,0,9,5,7,7,0,0,0,0,0,0.0
17615,0,3,2,2,3,0,9,5,7,7,0,0,1,0,1,0.0
17616,2,3,2,2,3,0,9,5,7,7,0,0,1,0,4,0.0
17617,3,3,2,2,3,0,9,5,7,7,0,0,4,2,0,0.0
17618,3,3,2,2,3,0,9,5,7,7,0,0,0,2,3,0.0
17619,3,3,2,2,3,0,9,5,7,7,0,0,0,2,0,61.0
17630,3,3,2,2,3,0,9,5,7,7,0,0,0,2,1,22.0
17639,2,3,2,2,3,0,9,5,7,7,0,0,0,0,1,142.0
17658,2,3,2,2,3,0,9,5,7,7,0,1,0,0,3,0.0
17659,3,3,2,2,3,0,9,5,7,7,0,0,0,2,1,97.0
17677,0,3,2,2,3,0,9,5,7,7,0,0,0,0,1,0.0
17678,3,3,2,2,3,0,9,5,7,7,0,0,0,2,0,0.0
17679,2,3,2,2,3,0,9,5,7,7,0,0,0,1,1,58.0
17700,2,3,2,2,3,0,9,5,7,7,0,0,0,1,4,0.0
17701,0,3,2,2,3,0,9,5,7,7,0,0,0,0,1,0.0
17702,3,3,2,2,3,0,9,5,7,7,0,0,0,2,1,567.0
17741,3,3,2,2,3,0,9,5,7,7,0,0,4,2,1,0.0
17742,1,3,2,2,3,0,9,5,7,7,0,1,2,0,3,0.0
17743,3,3,2,2,3,0,9,5,7,7,0,0,5,2,2,75.0
17766,3,3,2,2,3,0,9,5,7,7,0,0,1,0,5,0.0
17767,1,3,3,3,3,2,7,8,9,9,7,1,2,5,2,174.0
17783,1,3,3,3,3,2,7,8,9,9,7,0,0,0,1,97.0
17797,0,3,3,3,3,2,7,8,9,9,7,0,3,0,4,11.0
17802,5,3,3,3,3,2,7,8,9,9,7,0,0,0,1,0.0
17803,1,3,3,3,3,2,7,8,9,9,7,0,0,0,4,1.0
17804,7,3,3,3,3,2,7,8,9,9,7,1,2,0,1,0.0
17805,0,3,3,3,3,2,7,8,9,9,7,1,2,0,3,106.0
17818,0,3,3,3,3,2,7,8,9,9,7,1,0,0,3,0.0
17819,2,3,3,3,3,2,7,8,9,9,7,0,0,0,1,28.0
17827,0,3,3,3,3,2,7,8,9,9,7,0,0,0,2,450.0
17871,0,3,3,3,3,2,7,8,9,9,7,0,0,0,2,0.0
17872,5,3,3,3,3,2,7,8,9,9,7,0,1,0,2,1.0
17873,3,3,3,3,3,2,7,8,9,9,7,1,2,2,2,0.0
17874,3,3,3,3,3,2,7,8,9,9,7,1,0,2,2,0.0
17875,7,3,3,3,3,2,7,8,9,9,7,1,2,0,1,0.0
17876,1,3,3,3,3,2,7,8,9,9,7,0,1,0,1,0.0
17877,1,3,3,3,3,2,7,8,9,9,7,0,0,0,4,0.0
17878,0,3,3,3,3,2,7,8,9,9,7,0,0,0,3,33.0
17892,0,3,3,3,3,2,7,8,9,9,7,1,0,0,2,0.0
17893,0,3,3,3,3,2,7,8,9,9,7,0,3,0,0,0.0
17894,1,3,3,3,3,2,7,8,9,9,7,1,0,0,3,261.0
17921,1,3,3,3,3,2,7,8,9,9,7,0,3,0,0,0.0
17922,1,3,3,3,3,2,7,8,9,9,7,1,3,0,1,0.0
17923,2,3,3,3,3,2,7,8,9,9,7,0,0,0,2,57.0
17930,5,3,3,3,3,2,7,8,9,9,7,1,3,0,2,0.0
17931,1,3,3,3,3,2,7,8,9,9,7,0,0,0,0,0.0
17932,5,3,3,3,3,2,7,8,9,9,7,1,2,0,3,29.0
17947,0,3,3,3,3,2,7,8,9,9,7,0,0,0,4,0.0
17948,1,3,3,3,3,2,7,8,9,9,7,0,0,0,1,0.0
17949,1,3,3,3,3,2,7,8,9,9,7,0,0,0,0,137.0
17970,1,3,3,3,3,2,7,8,9,9,7,1,3,5,0,6.0
17972,4,3,3,3,3,2,7,8,9,9,7,0,4,0,4,131.0
18004,4,3,3,3,3,2,7,8,9,9,7,0,3,0,1,53.0
18019,3,3,3,3,3,2,7,8,9,9,7,1,2,0,0,4.0
18022,3,3,3,3,3,2,7,8,9,9,7,1,2,0,2,14.0
18030,3,3,3,3,3,2,7,8,9,9,7,1,3,0,2,0.0
18031,1,3,3,3,3,2,7,8,9,9,7,1,2,0,4,50.0
18041,4,3,3,3,3,2,7,8,9,9,7,0,3,0,3,0.0
18042,0,3,3,3,3,2,7,8,9,9,7,1,2,0,1,0.0
18043,1,3,3,3,3,2,7,8,9,9,7,0,3,0,3,0.0
18044,1,3,3,3,3,2,7,8,9,9,7,1,2,0,2,281.0
18072,1,3,3,3,3,2,7,8,9,9,7,1,3,0,0,0.0
18073,0,3,3,3,3,2,7,8,9,9,7,1,2,0,1,0.0
18074,1,3,3,3,3,2,7,8,9,9,7,0,1,0,4,4.0
18077,4,3,3,3,3,2,7,8,9,9,7,0,0,0,4,2.0
18078,1,3,3,3,3,2,7,8,9,9,7,1,2,0,2,23.0
18083,1,3,3,3,3,2,7,8,9,9,7,0,0,5,2,0.0
18084,1,3,3,3,3,2,7,8,9,9,7,0,0,0,0,0.0
18085,2,3,3,3,3,2,7,8,9,9,7,1,0,1,5,0.0
18086,8,3,3,3,3,2,7,8,9,9,7,1,2,0,1,0.0
18087,8,3,3,3,3,2,7,8,9,9,7,1,2,0,2,39.0
18092,1,3,3,3,3,2,7,8,9,9,7,0,1,0,0,0.0
18093,1,3,3,3,3,2,7,8,9,9,7,0,1,0,3,0.0
18094,0,3,3,3,3,2,7,8,9,9,7,0,0,0,2,2.0
18095,1,3,3,3,3,2,7,8,9,9,7,1,2,5,1,88.0
18110,0,3,3,3,3,2,7,8,9,9,7,0,5,0,2,2.0
18111,1,3,3,3,3,2,7,8,9,9,7,1,2,0,1,33.0
18117,5,3,3,3,3,2,7,8,9,9,7,1,2,0,0,0.0
18118,5,3,3,3,3,2,7,8,9,9,7,1,2,0,0,0.0
18119,4,3,3,3,3,2,7,8,9,9,7,1,0,0,3,21.0
18121,1,3,3,3,3,2,7,8,9,9,7,0,3,5,1,0.0
18122,4,3,3,3,3,2,7,8,9,9,7,1,0,0,5,2.0
18124,0,3,3,3,3,2,7,8,9,9,7,1,2,0,2,16.0
18128,4,3,3,3,3,2,7,8,9,9,7,0,0,0,3,22.0
18134,4,3,3,3,3,2,7,8,9,9,7,0,0,0,4,0.0
18135,1,3,3,3,3,2,7,8,9,9,7,1,2,0,1,0.0
18136,0,3,3,3,3,2,7,8,9,9,7,0,0,0,3,0.0
18137,1,3,3,3,3,2,7,8,9,9,7,1,2,0,0,0.0
18138,1,3,3,3,3,2,7,8,9,9,7,1,0,5,5,35.0
18142,1,3,3,3,3,2,7,8,9,9,7,1,2,0,2,37.0
18157,0,3,3,3,3,2,7,8,9,9,7,0,2,0,3,0.0
18158,0,3,3,3,3,2,7,8,9,9,7,1,2,0,0,63.0
18176,1,3,3,3,3,2,7,8,9,9,7,0,1,5,1,0.0
18177,0,3,3,3,3,2,7,8,9,9,7,0,0,0,3,32.0
18192,4,3,3,3,3,2,7,8,9,9,7,0,0,0,2,0.0
18193,0,3,3,3,3,2,7,8,9,9,7,1,2,0,1,0.0
18194,0,3,3,3,3,2,7,8,9,9,7,0,0,0,2,11.0
18199,0,3,3,3,3,2,7,8,9,9,7,0,1,0,2,0.0
18200,4,3,3,3,3,2,7,8,9,9,7,1,0,0,4,36.0
18209,1,3,3,3,3,2,7,8,9,9,7,1,0,0,4,0.0
18210,1,3,3,3,3,2,7,8,9,9,7,0,1,0,3,0.0
18211,3,3,3,3,3,2,7,8,9,9,7,1,0,2,0,0.0
18212,3,3,3,3,3,2,7,8,9,9,7,1,0,2,0,0.0
18213,3,3,3,3,3,2,7,8,9,9,7,1,0,2,0,0.0
18214,4,3,3,3,3,2,7,8,9,9,7,0,0,0,1,0.0
18215,5,3,3,3,3,2,7,8,9,9,7,1,2,0,3,61.0
18226,0,3,3,3,3,2,7,8,9,9,7,0,0,0,1,541.0
18251,4,3,3,3,3,2,7,8,9,9,7,0,0,0,2,11.0
18254,0,3,3,3,3,2,7,8,9,9,7,1,3,0,3,45.0
18268,3,3,3,3,3,2,7,8,9,9,7,1,3,2,0,0.0
18269,3,3,3,3,3,2,7,8,9,9,7,1,3,2,1,0.0
18270,1,3,3,3,3,2,7,8,9,9,7,1,2,0,1,0.0
18271,0,3,3,3,3,2,7,8,9,9,7,0,1,0,1,0.0
18272,0,3,3,3,3,2,7,8,9,9,7,0,1,0,2,0.0
18273,0,3,3,3,3,2,7,8,9,9,7,1,0,0,1,214.0
18291,4,3,3,3,3,2,7,8,9,9,7,1,2,0,0,0.0
18292,0,3,3,3,3,2,7,8,9,9,7,0,1,0,3,0.0
18293,1,3,3,3,3,2,7,8,9,9,7,0,1,0,3,14.0
18297,2,3,3,3,3,2,7,8,9,9,7,1,0,1,5,18.0
18301,2,3,3,3,3,2,7,8,9,9,7,1,0,1,5,175.0
18311,0,3,3,3,3,2,7,8,9,9,7,0,4,0,1,82.0
18337,3,3,3,3,3,2,7,8,9,9,7,1,3,0,0,228.0
18361,5,3,3,3,3,2,7,8,9,9,7,0,0,0,3,3.0
18363,2,3,3,3,3,2,7,8,9,9,7,1,0,1,5,0.0
18364,0,3,3,3,3,2,7,8,9,9,7,0,4,0,2,0.0
18365,3,3,3,3,3,2,7,8,9,9,7,0,0,2,1,7.0
18368,0,3,3,3,3,2,7,8,9,9,7,1,2,0,4,0.0
18369,4,3,3,3,3,2,7,8,9,9,7,0,0,0,0,0.0
18370,5,3,3,3,3,2,7,8,9,9,7,0,0,0,1,0.0
18371,4,3,3,3,3,2,7,8,9,9,7,0,0,0,0,0.0
18372,0,3,3,3,3,2,7,8,9,9,7,0,1,0,3,0.0
18373,1,3,3,3,3,2,7,8,9,9,7,1,3,5,0,140.0
18383,1,3,3,3,3,2,7,8,9,9,7,1,3,5,1,91.0
18388,0,3,3,3,3,2,7,8,9,9,7,1,0,5,5,0.0
18389,1,3,3,3,3,2,7,8,9,9,7,1,2,0,0,0.0
18390,6,3,3,3,3,2,7,8,9,9,7,0,4,0,3,0.0
18391,0,3,3,3,3,2,7,8,9,9,7,1,0,5,5,223.0
18430,1,3,3,3,3,2,7,8,9,9,7,1,2,0,2,76.0
18447,1,3,3,3,3,2,7,8,9,9,7,1,4,0,0,0.0
18448,1,3,3,3,3,2,7,8,9,9,7,1,4,0,0,0.0
18449,2,3,3,3,3,2,7,8,9,9,7,0,0,0,0,20.0
18457,7,3,3,3,3,2,7,8,9,9,7,1,4,0,0,0.0
18458,1,3,3,3,3,2,7,8,9,9,7,1,4,0,0,0.0
18459,1,3,3,3,3,2,7,8,9,9,7,0,0,0,0,0.0
18460,1,3,3,3,3,2,7,8,9,9,7,1,2,5,2,4.0
18462,0,3,3,3,3,2,7,8,9,9,7,0,1,0,4,219.0
18490,0,3,3,3,3,2,7,8,9,9,7,1,2,0,1,0.0
18491,0,3,3,3,3,2,7,8,9,9,7,0,4,0,3,0.0
18492,4,3,3,3,3,2,7,8,9,9,7,0,0,0,3,17.0
18501,3,3,3,3,3,2,7,8,9,9,7,1,2,0,0,0.0
18502,1,3,3,3,3,2,7,8,9,9,7,0,4,0,2,0.0
18503,3,3,3,3,3,2,7,8,9,9,7,0,4,0,0,16.0
18506,4,3,3,3,3,2,7,8,9,9,7,0,0,0,1,0.0
18507,0,3,3,3,3,2,7,8,9,9,7,1,2,0,1,2.0
18508,0,3,3,3,3,2,7,8,9,9,7,0,1,0,2,0.0
18509,0,3,3,3,3,2,7,8,9,9,7,0,1,0,3,0.0
18510,0,3,3,3,3,2,7,8,9,9,7,1,2,0,1,0.0
18511,4,3,3,3,3,2,7,8,9,9,7,0,5,0,3,0.0
18512,1,3,3,3,3,2,7,8,9,9,7,1,3,0,3,0.0
18513,4,3,3,3,3,2,7,8,9,9,7,0,0,0,2,0.0
18514,0,3,3,3,3,2,7,8,9,9,7,0,0,0,4,2.0
18515,1,3,3,3,3,2,7,8,9,9,7,0,0,0,3,1.0
18516,3,3,3,3,3,2,7,8,9,9,7,1,3,0,3,75.0
18532,0,0,2,2,2,3,2,6,6,5,7,0,4,0,1,0.0
18533,5,0,2,2,2,3,2,6,6,5,7,0,0,5,4,0.0
18534,0,0,2,2,2,3,2,6,6,5,7,1,2,0,5,0.0
18535,0,0,2,2,2,3,2,6,6,5,7,1,0,5,5,14.0
18542,0,0,2,2,2,3,2,6,6,5,7,1,0,0,5,20.0
18550,2,0,2,2,2,3,2,6,6,5,7,0,0,0,0,0.0
18551,1,0,2,2,2,3,2,6,6,5,7,0,1,0,0,0.0
18552,0,0,2,2,2,3,2,6,6,5,7,1,2,0,5,7.0
18553,0,0,2,2,2,3,2,6,6,5,7,0,1,0,2,0.0
18554,6,0,2,2,2,3,2,6,6,5,7,0,4,0,4,0.0
18555,0,0,2,2,2,3,2,6,6,5,7,1,2,5,5,0.0
18556,0,0,2,2,2,3,2,6,6,5,7,1,2,0,4,0.0
18557,7,0,2,2,2,3,2,6,6,5,7,0,4,0,0,0.0
18558,2,2,0,3,3,0,6,1,8,8,1,0,1,1,5,2.0
18559,1,2,0,3,3,0,6,1,8,8,1,0,0,0,1,330.0
18584,4,2,0,3,3,0,6,1,8,8,1,0,0,0,3,0.0
18585,4,2,0,3,3,0,6,1,8,8,1,0,0,0,0,0.0
18586,4,2,0,3,3,0,6,1,8,8,1,1,0,0,5,0.0
18587,1,2,0,3,3,0,6,1,8,8,1,1,4,0,0,10.0
18591,2,2,0,3,3,0,6,1,8,8,1,0,1,1,5,0.0
18592,2,2,0,3,3,0,6,1,8,8,1,1,0,1,5,324.0
18631,2,2,0,3,3,0,6,1,8,8,1,1,3,1,5,0.0
18632,1,2,0,3,3,0,6,1,8,8,1,0,1,0,4,0.0
18633,0,2,0,3,3,0,6,1,8,8,1,0,4,0,1,6.0
18636,7,2,0,3,3,0,6,1,8,8,1,0,0,0,1,259.0
18658,3,2,0,3,3,0,6,1,8,8,1,0,0,2,4,0.0
18659,0,2,0,3,3,0,6,1,8,8,1,0,4,0,3,16.0
18666,4,2,0,3,3,0,6,1,8,8,1,0,4,0,1,1.0
18667,1,2,0,3,3,0,6,1,8,8,1,1,2,0,3,34.0
18681,0,2,0,3,3,0,6,1,8,8,1,0,4,0,1,0.0
18682,1,2,0,3,3,0,6,1,8,8,1,1,3,5,5,115.0
18687,5,0,2,1,1,2,2,5,3,4,7,0,0,0,4,96.0
18705,0,0,2,1,1,2,2,5,3,4,7,1,2,0,1,0.0
18706,0,0,2,1,1,2,2,5,3,4,7,0,0,0,3,81.0
18711,0,0,2,1,1,2,2,5,3,4,7,0,0,0,2,0.0
18712,1,0,2,1,1,2,2,5,3,4,7,0,0,0,1,0.0
18713,0,1,3,0,0,3,3,9,0,1,9,0,3,0,3,0.0
18714,0,1,3,0,0,3,3,9,0,1,9,1,2,0,4,0.0
18715,0,1,3,0,0,3,3,9,0,1,9,0,0,0,0,0.0
18716,0,1,3,0,0,3,3,9,0,1,9,0,1,0,2,0.0
18717,0,1,3,0,0,3,3,9,0,1,9,1,2,0,2,0.0
18718,2,1,3,0,0,3,3,9,0,1,9,0,0,0,3,10.0
18721,3,1,3,0,0,3,3,9,0,1,9,0,0,0,1,4.0
18722,1,1,3,0,0,3,3,9,0,1,9,0,1,0,2,0.0
18723,3,1,3,0,0,3,3,9,0,1,9,1,2,0,1,0.0
18724,0,1,3,0,0,3,3,9,0,1,9,1,3,0,2,127.0
18750,0,1,3,0,0,3,3,9,0,1,9,0,1,0,3,0.0
18751,1,1,3,0,0,3,3,9,0,1,9,0,1,0,1,0.0
18752,1,1,3,0,0,3,3,9,0,1,9,0,1,0,2,0.0
18753,0,1,3,0,0,3,3,9,0,1,9,0,1,0,2,0.0
18754,8,1,3,0,0,3,3,9,0,1,9,0,1,0,0,0.0
18755,2,1,3,0,0,3,3,9,0,1,9,0,0,0,2,0.0
18756,0,1,3,0,0,3,3,9,0,1,9,0,1,0,1,0.0
18757,0,1,3,0,0,3,3,9,0,1,9,0,1,0,0,0.0
18758,6,1,3,0,0,3,3,9,0,1,9,0,1,0,1,0.0
18759,0,1,3,0,0,3,3,9,0,1,9,0,1,0,3,0.0
18760,0,1,3,0,0,3,3,9,0,1,9,0,1,0,2,0.0
18761,0,1,3,0,0,3,3,9,0,1,9,1,2,0,2,0.0
18762,1,1,3,0,0,3,3,9,0,1,9,0,0,0,1,0.0
18763,5,1,3,0,0,3,3,9,0,1,9,1,0,0,4,204.0
18786,1,1,3,0,0,3,3,9,0,1,9,1,2,0,1,0.0
18787,0,1,3,0,0,3,3,9,0,1,9,1,0,5,5,16.0
18793,1,1,3,0,0,3,3,9,0,1,9,1,2,0,4,0.0
18794,0,1,3,0,0,3,3,9,0,1,9,0,1,0,2,0.0
18795,0,1,3,0,0,3,3,9,0,1,9,0,1,0,3,0.0
18796,1,1,3,0,0,3,3,9,0,1,9,0,1,0,2,0.0
18797,1,1,3,0,0,3,3,9,0,1,9,0,1,0,2,0.0
18798,0,1,3,0,0,3,3,9,0,1,9,0,1,0,2,0.0
18799,0,1,3,0,0,3,3,9,0,1,9,0,1,0,3,0.0
18800,3,1,3,0,0,3,3,9,0,1,9,0,1,2,1,0.0
18801,3,1,3,0,0,3,3,9,0,1,9,0,0,2,2,0.0
18802,2,1,3,0,0,3,3,9,0,1,9,0,0,0,2,0.0
18803,2,1,3,0,0,3,3,9,0,1,9,0,5,0,1,0.0
18804,2,1,3,0,0,3,3,9,0,1,9,0,5,0,1,0.0
18805,2,1,3,0,0,3,3,9,0,1,9,0,5,0,1,0.0
18806,1,1,3,0,0,3,3,9,0,1,9,0,1,0,1,0.0
18807,1,1,3,0,0,3,3,9,0,1,9,0,0,0,1,0.0
18808,2,1,3,0,0,3,3,9,0,1,9,1,0,5,5,0.0
18809,2,1,3,0,0,3,3,9,0,1,9,0,0,0,3,142.0
18837,8,1,3,0,0,3,3,9,0,1,9,0,1,0,2,0.0
18838,0,1,3,0,0,3,3,9,0,1,9,0,1,0,3,0.0
18839,1,1,3,0,0,3,3,9,0,1,9,1,2,0,1,0.0
18840,1,1,3,0,0,3,3,9,0,1,9,0,1,0,1,0.0
18841,1,1,3,0,0,3,3,9,0,1,9,0,1,0,3,0.0
18842,5,1,3,0,0,3,3,9,0,1,9,0,0,0,2,0.0
18843,2,1,3,0,0,3,3,9,0,1,9,0,0,0,0,10.0
18846,0,1,3,0,0,3,3,9,0,1,9,0,1,0,1,3.0
18848,0,1,3,0,0,3,3,9,0,1,9,0,1,0,3,0.0
18849,0,1,3,0,0,3,3,9,0,1,9,0,1,0,3,0.0
18850,0,1,3,0,0,3,3,9,0,1,9,0,1,0,1,0.0
18851,2,1,3,0,0,3,3,9,0,1,9,0,0,1,4,0.0
18852,0,1,1,2,2,2,3,3,5,5,5,1,3,0,0,0.0
18853,0,1,1,2,2,2,3,3,5,5,5,0,4,0,4,0.0
18854,1,1,1,2,2,2,3,3,5,5,5,0,0,0,1,1.0
18855,0,1,1,2,2,2,3,3,5,5,5,1,2,0,1,0.0
18856,0,1,1,2,2,2,3,3,5,5,5,0,0,5,3,0.0
18857,3,1,1,2,2,2,3,3,5,5,5,0,0,2,1,0.0
18858,0,1,1,2,2,2,3,3,5,5,5,0,0,0,0,0.0
18859,5,1,1,2,2,2,3,3,5,5,5,1,0,0,4,0.0
18860,0,1,1,2,2,2,3,3,5,5,5,0,0,0,1,0.0
18861,1,1,1,2,2,2,3,3,5,5,5,0,0,0,2,0.0
18862,0,1,1,2,2,2,3,3,5,5,5,0,1,0,2,0.0
18863,1,1,1,2,2,2,3,3,5,5,5,1,2,0,2,0.0
18864,2,1,1,2,2,2,3,3,5,5,5,0,4,0,0,14.0
18868,0,1,1,2,2,2,3,3,5,5,5,0,0,0,4,0.0
18869,3,2,3,0,0,3,6,9,0,1,9,0,1,2,3,0.0
18870,1,2,3,0,0,3,6,9,0,1,9,0,1,0,4,1.0
18871,3,2,3,0,0,3,6,9,0,1,9,0,0,2,3,51.0
18896,0,2,3,0,0,3,6,9,0,1,9,0,0,0,1,0.0
18897,0,2,3,0,0,3,6,9,0,1,9,0,0,0,3,15.0
18908,1,2,3,0,0,3,6,9,0,1,9,0,5,0,4,4.0
18911,0,2,3,0,0,3,6,9,0,1,9,0,1,0,2,0.0
18912,4,2,3,0,0,3,6,9,0,1,9,1,0,0,5,0.0
18913,4,2,3,0,0,3,6,9,0,1,9,0,1,0,1,0.0
18914,4,2,3,0,0,3,6,9,0,1,9,0,0,0,1,0.0
18915,0,3,1,3,2,0,9,2,7,7,0,0,3,0,2,0.0
18916,0,3,1,3,2,0,9,2,7,7,0,0,4,0,3,0.0
18917,7,3,1,3,2,0,9,2,7,7,0,1,3,0,4,0.0
18918,0,3,1,3,2,0,9,2,7,7,0,0,0,0,1,0.0
18919,2,3,1,3,2,0,9,2,7,7,0,0,0,0,1,0.0
18920,1,3,1,3,2,0,9,2,7,7,0,0,0,0,0,19.0
18928,0,3,1,3,2,0,9,2,7,7,0,0,0,0,1,4.0
18931,4,3,1,3,2,0,9,2,7,7,0,0,0,0,0,9.0
18934,3,3,1,3,2,0,9,2,7,7,0,0,4,0,1,0.0
18935,2,3,1,3,2,0,9,2,7,7,0,0,0,0,0,5.0
18937,0,3,1,3,2,0,9,2,7,7,0,0,1,0,2,0.0
18938,2,3,1,3,2,0,9,2,7,7,0,0,4,5,1,5.0
18941,4,3,1,3,2,0,9,2,7,7,0,0,0,0,1,0.0
18942,4,3,1,3,2,0,9,2,7,7,0,0,0,0,2,311.0
18985,5,3,1,3,2,0,9,2,7,7,0,0,0,5,2,0.0
18986,0,0,3,0,0,3,1,8,0,1,9,1,3,0,1,0.0
18987,0,0,3,0,0,3,1,8,0,1,9,0,1,0,1,0.0
18988,3,0,3,0,0,3,1,8,0,1,9,0,0,2,0,0.0
18989,6,2,1,3,3,1,6,3,7,8,3,0,0,0,3,0.0
18990,4,2,1,3,3,1,6,3,7,8,3,1,3,0,3,0.0
18991,1,2,1,3,3,1,6,3,7,8,3,1,3,0,2,0.0
18992,2,2,1,3,3,1,6,3,7,8,3,0,0,0,0,0.0
18993,3,2,1,3,3,1,6,3,7,8,3,0,5,2,5,0.0
18994,0,2,1,3,3,1,6,3,7,8,3,0,0,0,1,9.0
19001,0,2,1,3,3,1,6,3,7,8,3,0,1,0,5,0.0
19002,0,2,1,3,3,1,6,3,7,8,3,0,0,0,1,0.0
19003,2,2,1,3,3,1,6,3,7,8,3,1,0,0,5,135.0
